id,source,target,created_at_source,created_at_target,news_id
455,saveusrepublic2,IRONRHINO333,20171203210538,20171219035400,0
456,saveusrepublic2,ccc122436,20171203210538,20171222041042,0
457,saveusrepublic2,ken_parrish,20171203210538,20171222134642,0
458,saveusrepublic2,blaze0497,20171203210538,20171223145701,0
459,saveusrepublic2,mitigirl,20171203210538,20171225004448,0
460,saveusrepublic2,wbrock2,20171203210538,20171228014301,0
461,saveusrepublic2,oscar23_fuentes,20171203210538,20171229023413,0
462,saveusrepublic2,blaze0497,20171203210538,20171230003107,0
463,saveusrepublic2,byrdiemarquez,20171203210538,20171230011838,0
464,saveusrepublic2,Janice36017731,20171203210538,20171230013623,0
465,saveusrepublic2,DwayneTraut,20171203210538,20171230024623,0
466,saveusrepublic2,zflip26,20171203210538,20171230155338,0
467,saveusrepublic2,attentionmars,20171203210538,20180114234950,0
468,saveusrepublic2,Bamatopher,20171203210538,20180115011055,0
469,saveusrepublic2,ImRodriguez9,20171203210538,20180115021956,0
470,saveusrepublic2,saber24R,20171203210538,20180117001345,0
471,saveusrepublic2,durham5611,20171203210538,20180129025904,0
472,saveusrepublic2,mcall715432,20171203210538,20180129053118,0
473,saveusrepublic2,oathkeeper7777,20171203210538,20180129165345,0
474,saveusrepublic2,dennis_neier,20171203210538,20180203024507,0
475,saveusrepublic2,zefmar88,20171203210538,20180203143310,0
476,saveusrepublic2,EnglishTrerry,20171203210538,20180203180424,0
477,saveusrepublic2,migueldiablo65,20171203210538,20180204005421,0
478,saveusrepublic2,lawbarrett55,20171203210538,20180204020122,0
479,saveusrepublic2,InezLPN,20171203210538,20180204042150,0
480,saveusrepublic2,MangusColorado,20171203210538,20180204144117,0
481,saveusrepublic2,RiveraVinny,20171203210538,20180204200048,0
482,saveusrepublic2,cynr46_rueth,20171203210538,20180205153328,0
483,saveusrepublic2,lsmoore2405,20171203210538,20180205172741,0
484,saveusrepublic2,Calle48,20171203210538,20180205192945,0
485,saveusrepublic2,attentionmars,20171203210538,20180205222037,0
486,saveusrepublic2,JimCurley4,20171203210538,20180206134813,0
487,saveusrepublic2,crews_donnie,20171203210538,20180206162708,0
488,saveusrepublic2,JOHNWIL94936475,20171203210538,20180206175653,0
489,saveusrepublic2,mimi_gant,20171203210538,20180206183235,0
490,saveusrepublic2,JosephLThomasJr,20171203210538,20180206200333,0
491,saveusrepublic2,CostenRon,20171203210538,20180206233837,0
492,saveusrepublic2,JOHNWIL94936475,20171203210538,20180207033632,0
493,saveusrepublic2,tice_stacy,20171203210538,20180810022809,0
494,ronwagn,ChasD3,20171203235836,20171204000916,0
495,ronwagn,Kurt_770A,20171203235836,20171204001322,0
496,ronwagn,nhssabine,20171203235836,20171204004048,0
497,ronwagn,RealMAGASteve,20171203235836,20171204005429,0
498,ronwagn,Billionaire128,20171203235836,20171204011911,0
499,ronwagn,tasteofaz,20171203235836,20171204012047,0
500,ronwagn,Stevenehumphrey,20171203235836,20171204012829,0
501,ronwagn,poooopers,20171203235836,20171204013020,0
502,ronwagn,fat2energy,20171203235836,20171204022645,0
503,ronwagn,cannoneerno4,20171203235836,20171204023310,0
504,ronwagn,Iridium24,20171203235836,20171204032020,0
505,ronwagn,CalRWinn,20171203235836,20171204032317,0
506,ronwagn,Ace__of__Hearts,20171203235836,20171204032907,0
507,ronwagn,sunbeltgirl,20171203235836,20171204033731,0
508,ronwagn,RuffusMD,20171203235836,20171204044300,0
509,ronwagn,DGHallow,20171203235836,20171204044746,0
510,ronwagn,A1arch,20171203235836,20171204102348,0
511,ronwagn,letgobestill,20171203235836,20171204142126,0
512,ronwagn,Melissa31920880,20171203235836,20171204144018,0
513,ronwagn,citigirl555,20171203235836,20171204145411,0
514,ronwagn,crosshairsonyou,20171203235836,20171204152345,0
515,ronwagn,patriots4trump,20171203235836,20171204173822,0
516,ronwagn,BillyBoysDaddy,20171203235836,20171204174031,0
517,ronwagn,BillyBoysDaddy,20171203235836,20171204174649,0
518,ronwagn,kin2souls,20171203235836,20171204175729,0
519,ronwagn,Mmarty1230,20171203235836,20171204182636,0
520,ronwagn,kangenagicdave,20171203235836,20171204185223,0
521,ronwagn,soxfaninpa1,20171203235836,20171204185602,0
522,ronwagn,lumpy3148,20171203235836,20171204205501,0
523,ronwagn,lumpy3148,20171203235836,20171204205503,0
524,ronwagn,TmottaDing,20171203235836,20171204214032,0
525,ronwagn,cwoolley06,20171203235836,20171204223928,0
526,ronwagn,patrickemry,20171203235836,20171204235613,0
527,ronwagn,HoylandEileen,20171203235836,20171205003415,0
528,ronwagn,nclawyer2,20171203235836,20171205012437,0
529,ronwagn,bestra6169,20171203235836,20171205013001,0
530,ronwagn,russosimon,20171203235836,20171205020320,0
531,ronwagn,BigBobDC68,20171203235836,20171205042559,0
532,ronwagn,NEPTUNE1X2X,20171203235836,20171205051801,0
533,ronwagn,Shannon091171,20171203235836,20171205054256,0
534,ronwagn,ASteveRobinson,20171203235836,20171205061818,0
535,ronwagn,lesliedalehicks,20171203235836,20171205113225,0
536,ronwagn,ArizonaSun3,20171203235836,20171205153208,0
537,ronwagn,byrdiemarquez,20171203235836,20171205161508,0
538,ronwagn,focusnewspro,20171203235836,20171205174036,0
539,ronwagn,snyder777,20171203235836,20171205174954,0
540,ronwagn,PJ_Phares,20171203235836,20171205215803,0
541,ronwagn,toppertaco,20171203235836,20171205235902,0
542,ronwagn,jeanmarie1023,20171203235836,20171206010201,0
543,ronwagn,GoodScienceFYou,20171203235836,20171206060857,0
544,ronwagn,155thMed,20171203235836,20171206102616,0
545,ronwagn,RDVarley,20171203235836,20171206110136,0
546,ronwagn,MichaelBendall7,20171203235836,20171207024727,0
547,ronwagn,twin0830us,20171203235836,20171207040616,0
548,ronwagn,rkaley1,20171203235836,20171208014241,0
549,ronwagn,PRheydt,20171203235836,20171208042950,0
550,ronwagn,borderfox116,20171203235836,20171208110831,0
551,ronwagn,RoyMcCampbell,20171203235836,20171208231748,0
552,ronwagn,royfmc,20171203235836,20171208231749,0
553,ronwagn,blaze0497,20171203235836,20171209104545,0
554,ronwagn,jboatman3,20171203235836,20171209114819,0
555,ronwagn,teri3622,20171203235836,20171209121634,0
556,ronwagn,teri3622,20171203235836,20171213162516,0
557,ronwagn,tennesseepeggy,20171203235836,20171213165002,0
558,ronwagn,marvelbrannock,20171203235836,20171213192724,0
559,ronwagn,jerrydr,20171203235836,20171213203741,0
560,ronwagn,Kittykatnip1970,20171203235836,20171213230122,0
561,ronwagn,BrettWSabio,20171203235836,20171215005341,0
562,ronwagn,garzagarza1972,20171203235836,20171216003652,0
563,ronwagn,blaze0497,20171203235836,20171217000053,0
564,ronwagn,mks8864,20171203235836,20171217122129,0
565,ronwagn,PattiPropst,20171203235836,20171217155054,0
566,ronwagn,TVOTP1,20171203235836,20171218133707,0
567,ronwagn,IRONRHINO333,20171203235836,20171219035400,0
568,ronwagn,ccc122436,20171203235836,20171222041042,0
569,ronwagn,ken_parrish,20171203235836,20171222134642,0
570,ronwagn,blaze0497,20171203235836,20171223145701,0
571,ronwagn,mitigirl,20171203235836,20171225004448,0
572,ronwagn,wbrock2,20171203235836,20171228014301,0
573,ronwagn,oscar23_fuentes,20171203235836,20171229023413,0
574,ronwagn,blaze0497,20171203235836,20171230003107,0
575,ronwagn,byrdiemarquez,20171203235836,20171230011838,0
576,ronwagn,Janice36017731,20171203235836,20171230013623,0
577,ronwagn,DwayneTraut,20171203235836,20171230024623,0
578,ronwagn,zflip26,20171203235836,20171230155338,0
579,ronwagn,attentionmars,20171203235836,20180114234950,0
580,ronwagn,Bamatopher,20171203235836,20180115011055,0
581,ronwagn,ImRodriguez9,20171203235836,20180115021956,0
582,ronwagn,saber24R,20171203235836,20180117001345,0
583,ronwagn,durham5611,20171203235836,20180129025904,0
584,ronwagn,mcall715432,20171203235836,20180129053118,0
585,ronwagn,oathkeeper7777,20171203235836,20180129165345,0
586,ronwagn,dennis_neier,20171203235836,20180203024507,0
587,ronwagn,zefmar88,20171203235836,20180203143310,0
588,ronwagn,EnglishTrerry,20171203235836,20180203180424,0
589,ronwagn,migueldiablo65,20171203235836,20180204005421,0
590,ronwagn,lawbarrett55,20171203235836,20180204020122,0
591,ronwagn,InezLPN,20171203235836,20180204042150,0
592,ronwagn,MangusColorado,20171203235836,20180204144117,0
593,ronwagn,RiveraVinny,20171203235836,20180204200048,0
594,ronwagn,cynr46_rueth,20171203235836,20180205153328,0
595,ronwagn,lsmoore2405,20171203235836,20180205172741,0
596,ronwagn,Calle48,20171203235836,20180205192945,0
597,ronwagn,attentionmars,20171203235836,20180205222037,0
598,ronwagn,JimCurley4,20171203235836,20180206134813,0
599,ronwagn,crews_donnie,20171203235836,20180206162708,0
600,ronwagn,JOHNWIL94936475,20171203235836,20180206175653,0
601,ronwagn,mimi_gant,20171203235836,20180206183235,0
602,ronwagn,JosephLThomasJr,20171203235836,20180206200333,0
603,ronwagn,CostenRon,20171203235836,20180206233837,0
604,ronwagn,JOHNWIL94936475,20171203235836,20180207033632,0
605,ronwagn,tice_stacy,20171203235836,20180810022809,0
606,ChasD3,Kurt_770A,20171204000916,20171204001322,0
607,ChasD3,nhssabine,20171204000916,20171204004048,0
608,ChasD3,RealMAGASteve,20171204000916,20171204005429,0
609,ChasD3,Billionaire128,20171204000916,20171204011911,0
610,ChasD3,tasteofaz,20171204000916,20171204012047,0
611,ChasD3,Stevenehumphrey,20171204000916,20171204012829,0
612,ChasD3,poooopers,20171204000916,20171204013020,0
613,ChasD3,fat2energy,20171204000916,20171204022645,0
614,ChasD3,cannoneerno4,20171204000916,20171204023310,0
615,ChasD3,Iridium24,20171204000916,20171204032020,0
616,ChasD3,CalRWinn,20171204000916,20171204032317,0
617,ChasD3,Ace__of__Hearts,20171204000916,20171204032907,0
618,ChasD3,sunbeltgirl,20171204000916,20171204033731,0
619,ChasD3,RuffusMD,20171204000916,20171204044300,0
620,ChasD3,DGHallow,20171204000916,20171204044746,0
621,ChasD3,A1arch,20171204000916,20171204102348,0
622,ChasD3,letgobestill,20171204000916,20171204142126,0
623,ChasD3,Melissa31920880,20171204000916,20171204144018,0
624,ChasD3,citigirl555,20171204000916,20171204145411,0
625,ChasD3,crosshairsonyou,20171204000916,20171204152345,0
626,ChasD3,patriots4trump,20171204000916,20171204173822,0
627,ChasD3,BillyBoysDaddy,20171204000916,20171204174031,0
628,ChasD3,BillyBoysDaddy,20171204000916,20171204174649,0
629,ChasD3,kin2souls,20171204000916,20171204175729,0
630,ChasD3,Mmarty1230,20171204000916,20171204182636,0
631,ChasD3,kangenagicdave,20171204000916,20171204185223,0
632,ChasD3,soxfaninpa1,20171204000916,20171204185602,0
633,ChasD3,lumpy3148,20171204000916,20171204205501,0
634,ChasD3,lumpy3148,20171204000916,20171204205503,0
635,ChasD3,TmottaDing,20171204000916,20171204214032,0
636,ChasD3,cwoolley06,20171204000916,20171204223928,0
637,ChasD3,patrickemry,20171204000916,20171204235613,0
638,ChasD3,HoylandEileen,20171204000916,20171205003415,0
639,ChasD3,nclawyer2,20171204000916,20171205012437,0
640,ChasD3,bestra6169,20171204000916,20171205013001,0
641,ChasD3,russosimon,20171204000916,20171205020320,0
642,ChasD3,BigBobDC68,20171204000916,20171205042559,0
643,ChasD3,NEPTUNE1X2X,20171204000916,20171205051801,0
644,ChasD3,Shannon091171,20171204000916,20171205054256,0
645,ChasD3,ASteveRobinson,20171204000916,20171205061818,0
646,ChasD3,lesliedalehicks,20171204000916,20171205113225,0
647,ChasD3,ArizonaSun3,20171204000916,20171205153208,0
648,ChasD3,byrdiemarquez,20171204000916,20171205161508,0
649,ChasD3,focusnewspro,20171204000916,20171205174036,0
650,ChasD3,snyder777,20171204000916,20171205174954,0
651,ChasD3,PJ_Phares,20171204000916,20171205215803,0
652,ChasD3,toppertaco,20171204000916,20171205235902,0
653,ChasD3,jeanmarie1023,20171204000916,20171206010201,0
654,ChasD3,GoodScienceFYou,20171204000916,20171206060857,0
655,ChasD3,155thMed,20171204000916,20171206102616,0
656,ChasD3,RDVarley,20171204000916,20171206110136,0
657,ChasD3,MichaelBendall7,20171204000916,20171207024727,0
658,ChasD3,twin0830us,20171204000916,20171207040616,0
659,ChasD3,rkaley1,20171204000916,20171208014241,0
660,ChasD3,PRheydt,20171204000916,20171208042950,0
661,ChasD3,borderfox116,20171204000916,20171208110831,0
662,ChasD3,RoyMcCampbell,20171204000916,20171208231748,0
663,ChasD3,royfmc,20171204000916,20171208231749,0
664,ChasD3,blaze0497,20171204000916,20171209104545,0
665,ChasD3,jboatman3,20171204000916,20171209114819,0
666,ChasD3,teri3622,20171204000916,20171209121634,0
667,ChasD3,teri3622,20171204000916,20171213162516,0
668,ChasD3,tennesseepeggy,20171204000916,20171213165002,0
669,ChasD3,marvelbrannock,20171204000916,20171213192724,0
670,ChasD3,jerrydr,20171204000916,20171213203741,0
671,ChasD3,Kittykatnip1970,20171204000916,20171213230122,0
672,ChasD3,BrettWSabio,20171204000916,20171215005341,0
673,ChasD3,garzagarza1972,20171204000916,20171216003652,0
674,ChasD3,blaze0497,20171204000916,20171217000053,0
675,ChasD3,mks8864,20171204000916,20171217122129,0
676,ChasD3,PattiPropst,20171204000916,20171217155054,0
677,ChasD3,TVOTP1,20171204000916,20171218133707,0
678,ChasD3,IRONRHINO333,20171204000916,20171219035400,0
679,ChasD3,ccc122436,20171204000916,20171222041042,0
680,ChasD3,ken_parrish,20171204000916,20171222134642,0
681,ChasD3,blaze0497,20171204000916,20171223145701,0
682,ChasD3,mitigirl,20171204000916,20171225004448,0
683,ChasD3,wbrock2,20171204000916,20171228014301,0
684,ChasD3,oscar23_fuentes,20171204000916,20171229023413,0
685,ChasD3,blaze0497,20171204000916,20171230003107,0
686,ChasD3,byrdiemarquez,20171204000916,20171230011838,0
687,ChasD3,Janice36017731,20171204000916,20171230013623,0
688,ChasD3,DwayneTraut,20171204000916,20171230024623,0
689,ChasD3,zflip26,20171204000916,20171230155338,0
690,ChasD3,attentionmars,20171204000916,20180114234950,0
691,ChasD3,Bamatopher,20171204000916,20180115011055,0
692,ChasD3,ImRodriguez9,20171204000916,20180115021956,0
693,ChasD3,saber24R,20171204000916,20180117001345,0
694,ChasD3,durham5611,20171204000916,20180129025904,0
695,ChasD3,mcall715432,20171204000916,20180129053118,0
696,ChasD3,oathkeeper7777,20171204000916,20180129165345,0
697,ChasD3,dennis_neier,20171204000916,20180203024507,0
698,ChasD3,zefmar88,20171204000916,20180203143310,0
699,ChasD3,EnglishTrerry,20171204000916,20180203180424,0
700,ChasD3,migueldiablo65,20171204000916,20180204005421,0
701,ChasD3,lawbarrett55,20171204000916,20180204020122,0
702,ChasD3,InezLPN,20171204000916,20180204042150,0
703,ChasD3,MangusColorado,20171204000916,20180204144117,0
704,ChasD3,RiveraVinny,20171204000916,20180204200048,0
705,ChasD3,cynr46_rueth,20171204000916,20180205153328,0
706,ChasD3,lsmoore2405,20171204000916,20180205172741,0
707,ChasD3,Calle48,20171204000916,20180205192945,0
708,ChasD3,attentionmars,20171204000916,20180205222037,0
709,ChasD3,JimCurley4,20171204000916,20180206134813,0
710,ChasD3,crews_donnie,20171204000916,20180206162708,0
711,ChasD3,JOHNWIL94936475,20171204000916,20180206175653,0
712,ChasD3,mimi_gant,20171204000916,20180206183235,0
713,ChasD3,JosephLThomasJr,20171204000916,20180206200333,0
714,ChasD3,CostenRon,20171204000916,20180206233837,0
715,ChasD3,JOHNWIL94936475,20171204000916,20180207033632,0
716,ChasD3,tice_stacy,20171204000916,20180810022809,0
717,RealMAGASteve,Billionaire128,20171204005429,20171204011911,0
718,RealMAGASteve,tasteofaz,20171204005429,20171204012047,0
719,RealMAGASteve,Stevenehumphrey,20171204005429,20171204012829,0
720,RealMAGASteve,poooopers,20171204005429,20171204013020,0
721,RealMAGASteve,fat2energy,20171204005429,20171204022645,0
722,RealMAGASteve,cannoneerno4,20171204005429,20171204023310,0
723,RealMAGASteve,Iridium24,20171204005429,20171204032020,0
724,RealMAGASteve,CalRWinn,20171204005429,20171204032317,0
725,RealMAGASteve,Ace__of__Hearts,20171204005429,20171204032907,0
726,RealMAGASteve,sunbeltgirl,20171204005429,20171204033731,0
727,RealMAGASteve,RuffusMD,20171204005429,20171204044300,0
728,RealMAGASteve,DGHallow,20171204005429,20171204044746,0
729,RealMAGASteve,A1arch,20171204005429,20171204102348,0
730,RealMAGASteve,letgobestill,20171204005429,20171204142126,0
731,RealMAGASteve,Melissa31920880,20171204005429,20171204144018,0
732,RealMAGASteve,citigirl555,20171204005429,20171204145411,0
733,RealMAGASteve,crosshairsonyou,20171204005429,20171204152345,0
734,RealMAGASteve,patriots4trump,20171204005429,20171204173822,0
735,RealMAGASteve,BillyBoysDaddy,20171204005429,20171204174031,0
736,RealMAGASteve,BillyBoysDaddy,20171204005429,20171204174649,0
737,RealMAGASteve,kin2souls,20171204005429,20171204175729,0
738,RealMAGASteve,Mmarty1230,20171204005429,20171204182636,0
739,RealMAGASteve,kangenagicdave,20171204005429,20171204185223,0
740,RealMAGASteve,soxfaninpa1,20171204005429,20171204185602,0
741,RealMAGASteve,lumpy3148,20171204005429,20171204205501,0
742,RealMAGASteve,lumpy3148,20171204005429,20171204205503,0
743,RealMAGASteve,TmottaDing,20171204005429,20171204214032,0
744,RealMAGASteve,cwoolley06,20171204005429,20171204223928,0
745,RealMAGASteve,patrickemry,20171204005429,20171204235613,0
746,RealMAGASteve,HoylandEileen,20171204005429,20171205003415,0
747,RealMAGASteve,nclawyer2,20171204005429,20171205012437,0
748,RealMAGASteve,bestra6169,20171204005429,20171205013001,0
749,RealMAGASteve,russosimon,20171204005429,20171205020320,0
750,RealMAGASteve,BigBobDC68,20171204005429,20171205042559,0
751,RealMAGASteve,NEPTUNE1X2X,20171204005429,20171205051801,0
752,RealMAGASteve,Shannon091171,20171204005429,20171205054256,0
753,RealMAGASteve,ASteveRobinson,20171204005429,20171205061818,0
754,RealMAGASteve,lesliedalehicks,20171204005429,20171205113225,0
755,RealMAGASteve,ArizonaSun3,20171204005429,20171205153208,0
756,RealMAGASteve,byrdiemarquez,20171204005429,20171205161508,0
757,RealMAGASteve,focusnewspro,20171204005429,20171205174036,0
758,RealMAGASteve,snyder777,20171204005429,20171205174954,0
759,RealMAGASteve,PJ_Phares,20171204005429,20171205215803,0
760,RealMAGASteve,toppertaco,20171204005429,20171205235902,0
761,RealMAGASteve,jeanmarie1023,20171204005429,20171206010201,0
762,RealMAGASteve,GoodScienceFYou,20171204005429,20171206060857,0
763,RealMAGASteve,155thMed,20171204005429,20171206102616,0
764,RealMAGASteve,RDVarley,20171204005429,20171206110136,0
765,RealMAGASteve,MichaelBendall7,20171204005429,20171207024727,0
766,RealMAGASteve,twin0830us,20171204005429,20171207040616,0
767,RealMAGASteve,rkaley1,20171204005429,20171208014241,0
768,RealMAGASteve,PRheydt,20171204005429,20171208042950,0
769,RealMAGASteve,borderfox116,20171204005429,20171208110831,0
770,RealMAGASteve,RoyMcCampbell,20171204005429,20171208231748,0
771,RealMAGASteve,royfmc,20171204005429,20171208231749,0
772,RealMAGASteve,blaze0497,20171204005429,20171209104545,0
773,RealMAGASteve,jboatman3,20171204005429,20171209114819,0
774,RealMAGASteve,teri3622,20171204005429,20171209121634,0
775,RealMAGASteve,teri3622,20171204005429,20171213162516,0
776,RealMAGASteve,tennesseepeggy,20171204005429,20171213165002,0
777,RealMAGASteve,marvelbrannock,20171204005429,20171213192724,0
778,RealMAGASteve,jerrydr,20171204005429,20171213203741,0
779,RealMAGASteve,Kittykatnip1970,20171204005429,20171213230122,0
780,RealMAGASteve,BrettWSabio,20171204005429,20171215005341,0
781,RealMAGASteve,garzagarza1972,20171204005429,20171216003652,0
782,RealMAGASteve,blaze0497,20171204005429,20171217000053,0
783,RealMAGASteve,mks8864,20171204005429,20171217122129,0
784,RealMAGASteve,PattiPropst,20171204005429,20171217155054,0
785,RealMAGASteve,TVOTP1,20171204005429,20171218133707,0
786,RealMAGASteve,IRONRHINO333,20171204005429,20171219035400,0
787,RealMAGASteve,ccc122436,20171204005429,20171222041042,0
788,RealMAGASteve,ken_parrish,20171204005429,20171222134642,0
789,RealMAGASteve,blaze0497,20171204005429,20171223145701,0
790,RealMAGASteve,mitigirl,20171204005429,20171225004448,0
791,RealMAGASteve,wbrock2,20171204005429,20171228014301,0
792,RealMAGASteve,oscar23_fuentes,20171204005429,20171229023413,0
793,RealMAGASteve,blaze0497,20171204005429,20171230003107,0
794,RealMAGASteve,byrdiemarquez,20171204005429,20171230011838,0
795,RealMAGASteve,Janice36017731,20171204005429,20171230013623,0
796,RealMAGASteve,DwayneTraut,20171204005429,20171230024623,0
797,RealMAGASteve,zflip26,20171204005429,20171230155338,0
798,RealMAGASteve,attentionmars,20171204005429,20180114234950,0
799,RealMAGASteve,Bamatopher,20171204005429,20180115011055,0
800,RealMAGASteve,ImRodriguez9,20171204005429,20180115021956,0
801,RealMAGASteve,saber24R,20171204005429,20180117001345,0
802,RealMAGASteve,durham5611,20171204005429,20180129025904,0
803,RealMAGASteve,mcall715432,20171204005429,20180129053118,0
804,RealMAGASteve,oathkeeper7777,20171204005429,20180129165345,0
805,RealMAGASteve,dennis_neier,20171204005429,20180203024507,0
806,RealMAGASteve,zefmar88,20171204005429,20180203143310,0
807,RealMAGASteve,EnglishTrerry,20171204005429,20180203180424,0
808,RealMAGASteve,migueldiablo65,20171204005429,20180204005421,0
809,RealMAGASteve,lawbarrett55,20171204005429,20180204020122,0
810,RealMAGASteve,InezLPN,20171204005429,20180204042150,0
811,RealMAGASteve,MangusColorado,20171204005429,20180204144117,0
812,RealMAGASteve,RiveraVinny,20171204005429,20180204200048,0
813,RealMAGASteve,cynr46_rueth,20171204005429,20180205153328,0
814,RealMAGASteve,lsmoore2405,20171204005429,20180205172741,0
815,RealMAGASteve,Calle48,20171204005429,20180205192945,0
816,RealMAGASteve,attentionmars,20171204005429,20180205222037,0
817,RealMAGASteve,JimCurley4,20171204005429,20180206134813,0
818,RealMAGASteve,crews_donnie,20171204005429,20180206162708,0
819,RealMAGASteve,JOHNWIL94936475,20171204005429,20180206175653,0
820,RealMAGASteve,mimi_gant,20171204005429,20180206183235,0
821,RealMAGASteve,JosephLThomasJr,20171204005429,20180206200333,0
822,RealMAGASteve,CostenRon,20171204005429,20180206233837,0
823,RealMAGASteve,JOHNWIL94936475,20171204005429,20180207033632,0
824,RealMAGASteve,tice_stacy,20171204005429,20180810022809,0
825,Billionaire128,tasteofaz,20171204011911,20171204012047,0
826,Billionaire128,Stevenehumphrey,20171204011911,20171204012829,0
827,Billionaire128,poooopers,20171204011911,20171204013020,0
828,Billionaire128,fat2energy,20171204011911,20171204022645,0
829,Billionaire128,cannoneerno4,20171204011911,20171204023310,0
830,Billionaire128,Iridium24,20171204011911,20171204032020,0
831,Billionaire128,CalRWinn,20171204011911,20171204032317,0
832,Billionaire128,Ace__of__Hearts,20171204011911,20171204032907,0
833,Billionaire128,sunbeltgirl,20171204011911,20171204033731,0
834,Billionaire128,RuffusMD,20171204011911,20171204044300,0
835,Billionaire128,DGHallow,20171204011911,20171204044746,0
836,Billionaire128,A1arch,20171204011911,20171204102348,0
837,Billionaire128,letgobestill,20171204011911,20171204142126,0
838,Billionaire128,Melissa31920880,20171204011911,20171204144018,0
839,Billionaire128,citigirl555,20171204011911,20171204145411,0
840,Billionaire128,crosshairsonyou,20171204011911,20171204152345,0
841,Billionaire128,patriots4trump,20171204011911,20171204173822,0
842,Billionaire128,BillyBoysDaddy,20171204011911,20171204174031,0
843,Billionaire128,BillyBoysDaddy,20171204011911,20171204174649,0
844,Billionaire128,kin2souls,20171204011911,20171204175729,0
845,Billionaire128,Mmarty1230,20171204011911,20171204182636,0
846,Billionaire128,kangenagicdave,20171204011911,20171204185223,0
847,Billionaire128,soxfaninpa1,20171204011911,20171204185602,0
848,Billionaire128,lumpy3148,20171204011911,20171204205501,0
849,Billionaire128,lumpy3148,20171204011911,20171204205503,0
850,Billionaire128,TmottaDing,20171204011911,20171204214032,0
851,Billionaire128,cwoolley06,20171204011911,20171204223928,0
852,Billionaire128,patrickemry,20171204011911,20171204235613,0
853,Billionaire128,HoylandEileen,20171204011911,20171205003415,0
854,Billionaire128,nclawyer2,20171204011911,20171205012437,0
855,Billionaire128,bestra6169,20171204011911,20171205013001,0
856,Billionaire128,russosimon,20171204011911,20171205020320,0
857,Billionaire128,BigBobDC68,20171204011911,20171205042559,0
858,Billionaire128,NEPTUNE1X2X,20171204011911,20171205051801,0
859,Billionaire128,Shannon091171,20171204011911,20171205054256,0
860,Billionaire128,ASteveRobinson,20171204011911,20171205061818,0
861,Billionaire128,lesliedalehicks,20171204011911,20171205113225,0
862,Billionaire128,ArizonaSun3,20171204011911,20171205153208,0
863,Billionaire128,byrdiemarquez,20171204011911,20171205161508,0
864,Billionaire128,focusnewspro,20171204011911,20171205174036,0
865,Billionaire128,snyder777,20171204011911,20171205174954,0
866,Billionaire128,PJ_Phares,20171204011911,20171205215803,0
867,Billionaire128,toppertaco,20171204011911,20171205235902,0
868,Billionaire128,jeanmarie1023,20171204011911,20171206010201,0
869,Billionaire128,GoodScienceFYou,20171204011911,20171206060857,0
870,Billionaire128,155thMed,20171204011911,20171206102616,0
871,Billionaire128,RDVarley,20171204011911,20171206110136,0
872,Billionaire128,MichaelBendall7,20171204011911,20171207024727,0
873,Billionaire128,twin0830us,20171204011911,20171207040616,0
874,Billionaire128,rkaley1,20171204011911,20171208014241,0
875,Billionaire128,PRheydt,20171204011911,20171208042950,0
876,Billionaire128,borderfox116,20171204011911,20171208110831,0
877,Billionaire128,RoyMcCampbell,20171204011911,20171208231748,0
878,Billionaire128,royfmc,20171204011911,20171208231749,0
879,Billionaire128,blaze0497,20171204011911,20171209104545,0
880,Billionaire128,jboatman3,20171204011911,20171209114819,0
881,Billionaire128,teri3622,20171204011911,20171209121634,0
882,Billionaire128,teri3622,20171204011911,20171213162516,0
883,Billionaire128,tennesseepeggy,20171204011911,20171213165002,0
884,Billionaire128,marvelbrannock,20171204011911,20171213192724,0
885,Billionaire128,jerrydr,20171204011911,20171213203741,0
886,Billionaire128,Kittykatnip1970,20171204011911,20171213230122,0
887,Billionaire128,BrettWSabio,20171204011911,20171215005341,0
888,Billionaire128,garzagarza1972,20171204011911,20171216003652,0
889,Billionaire128,blaze0497,20171204011911,20171217000053,0
890,Billionaire128,mks8864,20171204011911,20171217122129,0
891,Billionaire128,PattiPropst,20171204011911,20171217155054,0
892,Billionaire128,TVOTP1,20171204011911,20171218133707,0
893,Billionaire128,IRONRHINO333,20171204011911,20171219035400,0
894,Billionaire128,ccc122436,20171204011911,20171222041042,0
895,Billionaire128,ken_parrish,20171204011911,20171222134642,0
896,Billionaire128,blaze0497,20171204011911,20171223145701,0
897,Billionaire128,mitigirl,20171204011911,20171225004448,0
898,Billionaire128,wbrock2,20171204011911,20171228014301,0
899,Billionaire128,oscar23_fuentes,20171204011911,20171229023413,0
900,Billionaire128,blaze0497,20171204011911,20171230003107,0
901,Billionaire128,byrdiemarquez,20171204011911,20171230011838,0
902,Billionaire128,Janice36017731,20171204011911,20171230013623,0
903,Billionaire128,DwayneTraut,20171204011911,20171230024623,0
904,Billionaire128,zflip26,20171204011911,20171230155338,0
905,Billionaire128,attentionmars,20171204011911,20180114234950,0
906,Billionaire128,Bamatopher,20171204011911,20180115011055,0
907,Billionaire128,ImRodriguez9,20171204011911,20180115021956,0
908,Billionaire128,saber24R,20171204011911,20180117001345,0
909,Billionaire128,durham5611,20171204011911,20180129025904,0
910,Billionaire128,mcall715432,20171204011911,20180129053118,0
911,Billionaire128,oathkeeper7777,20171204011911,20180129165345,0
912,Billionaire128,dennis_neier,20171204011911,20180203024507,0
