number,tweet_ids,created_at,favorite_count,retweet_count,id_noticia,index,Id,user_created_at,followers,friends,verified
2295,733046023312957440,20160518212605,3,29,politifact13775,9,donaldbroom,20090220194448,44178,42097,False
2304,733088183441862657,20160519001337,2,3,politifact13775,9,catsokfine,20091111033212,715,933,False
2308,733099596038176770,20160519005858,5,14,politifact13775,9,johneebegood2,20150821204754,4304,5185,False
2311,733102276693381120,20160519010937,4,8,politifact13775,9,johneebegood2,20150821204754,4304,5185,False
2312,733102802885615616,20160519011143,1,1,politifact13775,9,courtjestor922,20150622033213,1159,138,False
2317,733132597119705089,20160519031006,1,9,politifact13775,9,bapasphotos,20110325032106,185,725,False
2323,733162646153756673,20160519050931,1,1,politifact13775,9,PatriciaAHenso1,20151211061339,9451,6774,False
2326,733169348567670784,20160519053608,0,1,politifact13775,9,PatriciaAHenso1,20151211061339,9451,6774,False
2327,733201680557211648,20160519074437,0,1,politifact13775,9,yojudenz,20130513041018,23687,25165,False
2340,733521160298582017,20160520045407,1,2,politifact13775,9,JUPITER1776,20120607003129,528,646,False
2345,733667934682251264,20160520143721,1,1,politifact13775,9,petiteprepper,20121010230953,3864,2936,False
2347,733768548464525312,20160520211709,0,1,politifact13775,9,drivn2xl,20090509144607,3726,3340,False
2354,734185874611568640,20160522005527,0,2,politifact13775,9,h2alphaomega,20090425150212,1243,1165,False
2355,734216772186963968,20160522025814,1,3,politifact13775,9,GodsGrace57,20130210192117,43967,6220,False
2373,739545296015740930,20160605195153,0,2,politifact13775,9,woodys3333,20130321183916,9508,9661,False
2378,740255591399084034,20160607185420,0,1,politifact13775,9,sisterdawnmarie,20130624191853,39402,12706,False
2381,742387018341044224,20160613160352,0,3,politifact13775,9,jeanOrlando5,20150621134233,5740,6175,False
2383,743096190049222656,20160615150152,1,1,politifact13775,9,DeeC748,20101230151739,5443,5662,False
2421,755888428739354625,20160720221339,6,10,politifact13775,9,Jules_2010,20100126203308,2222,4873,False
2426,756327357187698689,20160722031748,7,24,politifact13775,9,DGolliday,20120421014758,513,1455,False
2428,756580195876868101,20160722200229,1,2,politifact13775,9,karen58Romans,20150725014351,11700,12243,False
2429,757729249696415744,20160726000825,0,1,politifact13775,9,ErinSchulman,20120723092225,114,403,False
2432,758090413756469248,20160727000333,1,2,politifact13775,9,AuntFannysPants,20160328184651,9770,10713,False
2436,759098219691405312,20160729184813,0,1,politifact13775,9,Sue952,20120228041502,2094,2171,False
2454,762820058670305281,20160809011729,0,1,politifact13775,9,Jules_2010,20100126203308,2222,4873,False
2455,763005485905809408,20160809133418,0,1,politifact13775,9,CSNickel,20110913225151,97,201,False
2467,764749314895798272,20160814090339,0,1,politifact13775,9,noscomunicamos_,20120803144525,515,7,False
2500,766377983275896832,20160818205524,0,1,politifact13775,9,LaydiHD,20090328134105,26851,23426,False
2501,766685726993895424,20160819171816,0,2,politifact13775,9,toppertaco,20090609193443,7804,7293,False
2527,771793185756549120,20160902193329,1,1,politifact13775,9,woodywood143,20090929183920,8057,9057,False
2534,780752657891913728,20160927125513,1,1,politifact13775,9,ZenaTweets2,20101215062255,11204,8170,False
2543,787440099608948737,20161015234844,2,3,politifact13775,9,1861_again,20100202120100,3431,2585,False
2545,787738059471261696,20161016193243,0,3,politifact13775,9,gapper53,20100228023849,8159,8077,False
2549,788098501775204353,20161017192459,0,1,politifact13775,9,marineshamus,20151101012142,729,598,False
2554,788200139961823232,20161018020852,0,1,politifact13775,9,sharon_monteith,20110528205524,3859,5000,False
2591,793613341545656320,20161102003859,1,6,politifact13775,9,rtoberl,20090217142301,15733,17119,False
2604,831271148650381313,20170213223740,0,2,politifact13775,9,artfantasystudi,20140708050659,2921,4361,False
2625,732741826084397057,20160518011719,1,2,politifact14678,10,TNROnline,20130314050700,2175,47,False
2633,732762449380675586,20160518023916,2,4,politifact14678,10,tpb,20071119121548,127615,13896,False
2641,732771967049170945,20160518031705,4,2,politifact14678,10,e1ais,20120831223551,15647,15816,False
2646,732777192652836864,20160518033751,1,5,politifact14678,10,LeadStoriesCom,20150617153242,4175,3076,False
2651,732785265824178176,20160518040956,0,4,politifact14678,10,LeadStoriesCom,20150617153242,4175,3076,False
2666,732892451568910336,20160518111551,4,13,politifact14678,10,rae_etrigan1701,20130607144321,5765,5905,False
2672,732916277476347905,20160518125032,1,1,politifact14678,10,NC_Renegade,20110308014846,841,754,False
2686,732943657066762240,20160518143919,0,5,politifact14678,10,DavidKatalenas,20140228232543,4043,4711,False
2688,732954889404350464,20160518152357,2,3,politifact14678,10,hillx123,20100127013649,3714,3453,False
2690,732958485130907648,20160518153815,0,1,politifact14678,10,DeeC748,20101230151739,5443,5662,False
2711,733005941965119488,20160518184649,0,1,politifact14678,10,DanielisaFriend,20130405044636,176,1022,False
2717,733024080236969985,20160518195854,1,1,politifact14678,10,AK_VaporCharms,20151112163235,2832,3293,False
2719,733042204533358592,20160518211055,2,2,politifact14678,10,AuntFannysPants,20160328184651,9769,10713,False
2721,733046023312957440,20160518212605,3,29,politifact14678,10,donaldbroom,20090220194448,44178,42097,False
2730,733088183441862657,20160519001337,2,3,politifact14678,10,catsokfine,20091111033212,715,933,False
2734,733099596038176770,20160519005858,5,14,politifact14678,10,johneebegood2,20150821204754,4304,5185,False
2737,733102276693381120,20160519010937,4,8,politifact14678,10,johneebegood2,20150821204754,4304,5185,False
2738,733102802885615616,20160519011143,1,1,politifact14678,10,courtjestor922,20150622033213,1159,138,False
2743,733132597119705089,20160519031006,1,9,politifact14678,10,bapasphotos,20110325032106,185,725,False
2749,733162646153756673,20160519050931,1,1,politifact14678,10,PatriciaAHenso1,20151211061339,9451,6774,False
2752,733169348567670784,20160519053608,0,1,politifact14678,10,PatriciaAHenso1,20151211061339,9451,6774,False
2753,733201680557211648,20160519074437,0,1,politifact14678,10,yojudenz,20130513041018,23686,25165,False
2766,733521160298582017,20160520045407,1,2,politifact14678,10,JUPITER1776,20120607003129,528,646,False
2771,733667934682251264,20160520143721,1,1,politifact14678,10,petiteprepper,20121010230953,3864,2936,False
2773,733768548464525312,20160520211709,0,1,politifact14678,10,drivn2xl,20090509144607,3726,3340,False
2780,734185874611568640,20160522005527,0,2,politifact14678,10,h2alphaomega,20090425150212,1243,1165,False
2781,734216772186963968,20160522025814,1,3,politifact14678,10,GodsGrace57,20130210192117,43968,6220,False
2799,739545296015740930,20160605195153,0,2,politifact14678,10,woodys3333,20130321183916,9508,9661,False
2804,740255591399084034,20160607185420,0,1,politifact14678,10,sisterdawnmarie,20130624191853,39402,12706,False
2807,742387018341044224,20160613160352,0,3,politifact14678,10,jeanOrlando5,20150621134233,5741,6176,False
2809,743096190049222656,20160615150152,1,1,politifact14678,10,DeeC748,20101230151739,5443,5662,False
2847,755888428739354625,20160720221339,6,10,politifact14678,10,Jules_2010,20100126203308,2222,4873,False
2852,756327357187698689,20160722031748,7,24,politifact14678,10,DGolliday,20120421014758,513,1455,False
2854,756580195876868101,20160722200229,1,2,politifact14678,10,karen58Romans,20150725014351,11700,12243,False
2855,757729249696415744,20160726000825,0,1,politifact14678,10,ErinSchulman,20120723092225,114,403,False
2858,758090413756469248,20160727000333,1,2,politifact14678,10,AuntFannysPants,20160328184651,9769,10713,False
2862,759098219691405312,20160729184813,0,1,politifact14678,10,Sue952,20120228041502,2094,2171,False
2880,762820058670305281,20160809011729,0,1,politifact14678,10,Jules_2010,20100126203308,2222,4873,False
2881,763005485905809408,20160809133418,0,1,politifact14678,10,CSNickel,20110913225151,97,201,False
2893,764749314895798272,20160814090339,0,1,politifact14678,10,noscomunicamos_,20120803144525,515,7,False
2926,766377983275896832,20160818205524,0,1,politifact14678,10,LaydiHD,20090328134105,26851,23426,False
2927,766685726993895424,20160819171816,0,2,politifact14678,10,toppertaco,20090609193443,7804,7293,False
2953,771793185756549120,20160902193329,1,1,politifact14678,10,woodywood143,20090929183920,8057,9057,False
2960,780752657891913728,20160927125513,1,1,politifact14678,10,ZenaTweets2,20101215062255,11204,8170,False
2969,787440099608948737,20161015234844,2,3,politifact14678,10,1861_again,20100202120100,3431,2585,False
2971,787738059471261696,20161016193243,0,3,politifact14678,10,gapper53,20100228023849,8159,8077,False
2975,788098501775204353,20161017192459,0,1,politifact14678,10,marineshamus,20151101012142,729,598,False
2980,788200139961823232,20161018020852,0,1,politifact14678,10,sharon_monteith,20110528205524,3859,5000,False
3017,793613341545656320,20161102003859,1,6,politifact14678,10,rtoberl,20090217142301,15733,17119,False
3030,831271148650381313,20170213223740,0,2,politifact14678,10,artfantasystudi,20140708050659,2921,4361,False
3051,732741826084397057,20160518011719,1,2,politifact14394,11,TNROnline,20130314050700,2175,47,False
3059,732762449380675586,20160518023916,2,4,politifact14394,11,tpb,20071119121548,127615,13896,False
3067,732771967049170945,20160518031705,4,2,politifact14394,11,e1ais,20120831223551,15646,15816,False
3072,732777192652836864,20160518033751,1,5,politifact14394,11,LeadStoriesCom,20150617153242,4175,3076,False
3077,732785265824178176,20160518040956,0,4,politifact14394,11,LeadStoriesCom,20150617153242,4175,3076,False
3092,732892451568910336,20160518111551,4,13,politifact14394,11,rae_etrigan1701,20130607144321,5765,5905,False
3098,732916277476347905,20160518125032,1,1,politifact14394,11,NC_Renegade,20110308014846,841,754,False
3112,732943657066762240,20160518143919,0,5,politifact14394,11,DavidKatalenas,20140228232543,4043,4711,False
3114,732954889404350464,20160518152357,2,3,politifact14394,11,hillx123,20100127013649,3714,3453,False
3116,732958485130907648,20160518153815,0,1,politifact14394,11,DeeC748,20101230151739,5443,5662,False
3137,733005941965119488,20160518184649,0,1,politifact14394,11,DanielisaFriend,20130405044636,176,1022,False
3143,733024080236969985,20160518195854,1,1,politifact14394,11,AK_VaporCharms,20151112163235,2832,3293,False
3145,733042204533358592,20160518211055,2,2,politifact14394,11,AuntFannysPants,20160328184651,9769,10713,False
3147,733046023312957440,20160518212605,3,29,politifact14394,11,donaldbroom,20090220194448,44179,42097,False
3156,733088183441862657,20160519001337,2,3,politifact14394,11,catsokfine,20091111033212,715,933,False
3160,733099596038176770,20160519005858,5,14,politifact14394,11,johneebegood2,20150821204754,4304,5185,False
3163,733102276693381120,20160519010937,4,8,politifact14394,11,johneebegood2,20150821204754,4304,5185,False
3164,733102802885615616,20160519011143,1,1,politifact14394,11,courtjestor922,20150622033213,1159,138,False
3169,733132597119705089,20160519031006,1,9,politifact14394,11,bapasphotos,20110325032106,185,725,False
3175,733162646153756673,20160519050931,1,1,politifact14394,11,PatriciaAHenso1,20151211061339,9452,6774,False
3178,733169348567670784,20160519053608,0,1,politifact14394,11,PatriciaAHenso1,20151211061339,9452,6774,False
3179,733201680557211648,20160519074437,0,1,politifact14394,11,yojudenz,20130513041018,23686,25165,False
3192,733521160298582017,20160520045407,1,2,politifact14394,11,JUPITER1776,20120607003129,528,646,False
3197,733667934682251264,20160520143721,1,1,politifact14394,11,petiteprepper,20121010230953,3864,2936,False
3199,733768548464525312,20160520211709,0,1,politifact14394,11,drivn2xl,20090509144607,3726,3340,False
3206,734185874611568640,20160522005527,0,2,politifact14394,11,h2alphaomega,20090425150212,1243,1165,False
3207,734216772186963968,20160522025814,1,3,politifact14394,11,GodsGrace57,20130210192117,43968,6220,False
3225,739545296015740930,20160605195153,0,2,politifact14394,11,woodys3333,20130321183916,9508,9661,False
3230,740255591399084034,20160607185420,0,1,politifact14394,11,sisterdawnmarie,20130624191853,39402,12706,False
3233,742387018341044224,20160613160352,0,3,politifact14394,11,jeanOrlando5,20150621134233,5741,6176,False
3235,743096190049222656,20160615150152,1,1,politifact14394,11,DeeC748,20101230151739,5443,5662,False
3273,755888428739354625,20160720221339,6,10,politifact14394,11,Jules_2010,20100126203308,2222,4873,False
3278,756327357187698689,20160722031748,7,24,politifact14394,11,DGolliday,20120421014758,513,1455,False
3280,756580195876868101,20160722200229,1,2,politifact14394,11,karen58Romans,20150725014351,11700,12243,False
3281,757729249696415744,20160726000825,0,1,politifact14394,11,ErinSchulman,20120723092225,114,403,False
3284,758090413756469248,20160727000333,1,2,politifact14394,11,AuntFannysPants,20160328184651,9769,10713,False
3288,759098219691405312,20160729184813,0,1,politifact14394,11,Sue952,20120228041502,2095,2171,False
3306,762820058670305281,20160809011729,0,1,politifact14394,11,Jules_2010,20100126203308,2222,4873,False
3307,763005485905809408,20160809133418,0,1,politifact14394,11,CSNickel,20110913225151,97,201,False
3319,764749314895798272,20160814090339,0,1,politifact14394,11,noscomunicamos_,20120803144525,515,7,False
3352,766377983275896832,20160818205524,0,1,politifact14394,11,LaydiHD,20090328134105,26851,23426,False
3353,766685726993895424,20160819171816,0,2,politifact14394,11,toppertaco,20090609193443,7804,7293,False
3379,771793185756549120,20160902193329,1,1,politifact14394,11,woodywood143,20090929183920,8057,9057,False
3386,780752657891913728,20160927125513,1,1,politifact14394,11,ZenaTweets2,20101215062255,11204,8170,False
3395,787440099608948737,20161015234844,2,3,politifact14394,11,1861_again,20100202120100,3431,2585,False
3397,787738059471261696,20161016193243,0,3,politifact14394,11,gapper53,20100228023849,8159,8077,False
3401,788098501775204353,20161017192459,0,1,politifact14394,11,marineshamus,20151101012142,729,598,False
3406,788200139961823232,20161018020852,0,1,politifact14394,11,sharon_monteith,20110528205524,3859,5000,False
3443,793613341545656320,20161102003859,1,6,politifact14394,11,rtoberl,20090217142301,15733,17119,False
3456,831271148650381313,20170213223740,0,2,politifact14394,11,artfantasystudi,20140708050659,2921,4361,False
3487,931210334408531975,20171116172019,2,3,politifact14890,14,slo129,20081104183422,5749,6289,False
3489,935405176021749760,20171128070907,0,1,politifact14890,14,JFS5150,20090309121215,156,280,False
3496,1019883580766457856,20180719095608,1,3,politifact14890,14,Kinnondo,20140108124853,39,126,False
3498,1019923280168448001,20180719123353,1,1,politifact14890,14,ThePhillyKBeast,20090317131918,407,700,False
3502,1019942376633262080,20180719134946,1,1,politifact14890,14,randy08452819,20140222080142,193,761,False
3503,1019947618951204868,20180719141036,2,1,politifact14890,14,Ettan1945,20130213102200,11995,12088,False
3510,1020103815708717061,20180720003116,11,7,politifact14890,14,EnForcerDNI,20100504195539,5375,107,False
3516,1020631859494080512,20180721112932,3,2,politifact14890,14,lawbarrett55,20160304234548,3722,4965,False
3522,1028651121395617792,20180812143513,7,9,politifact14890,14,jenondelina,20140919001558,1131,1937,False
3524,1050963625077174272,20181013041708,2,1,politifact14890,14,Patton_USA,20110314233425,1176,1866,False
3526,743493608490205184,20160616172104,0,1,politifact14356,15,fromdae1,20150618192243,7804,7484,False
3529,743802284908249091,20160617134738,0,1,politifact14356,15,crackenbob,20090325025103,14850,14271,False
3540,744541729555021824,20160619144555,2,1,politifact14356,15,judymorris3,20111113171857,4505,4742,False
3541,744652653641109504,20160619220642,0,3,politifact14356,15,hillx123,20100127013649,3714,3453,False
3544,744707925424234498,20160620014620,0,1,politifact14356,15,Veteren1971,20141114052057,3393,4986,False
3549,744975925540851712,20160620193116,0,1,politifact14356,15,Zeke311,20090716171859,8476,8779,False
3554,746269933122785280,20160624091311,1,1,politifact14356,15,CutterDriftwood,20150729193544,169,136,False
3605,882230578627694593,20170704133215,44,13,politifact14356,15,Brasilmagic,20090225035129,95390,56895,False
3610,889566964057858051,20170724192426,16,11,politifact14356,15,PolitiFact,20070918150832,643693,8041,True
3618,931994386505670656,20171118211552,3,1,politifact14776,16,cjsienna55,20110614162801,10999,11899,False
3640,932615795967893504,20171120142507,0,1,politifact14776,16,Odonata_Anon,20090311140336,9762,4820,False
3648,932697338937860096,20171120194908,3,3,politifact14776,16,Raynface,20130524125733,190,223,False
3649,932715240973897728,20171120210017,6,9,politifact14776,16,carole99897,20120717202511,17806,18151,False
3651,932767885545562112,20171121002928,1,2,politifact14776,16,brittswoo,20100628225547,1470,2138,False
3653,932809208323563520,20171121031340,0,1,politifact14776,16,CletusWingfield,20130103140611,567,1669,False
3658,932860019745230848,20171121063535,1,3,politifact14776,16,den2114,20100823145905,7676,5817,False
3664,933011915676188672,20171121163909,22,17,politifact14776,16,Brasilmagic,20090225035129,95390,56895,False
3669,933328532889063426,20171122133717,0,1,politifact14776,16,gaylahuckaby,20120307233859,4900,3847,False
3673,933696144554704897,20171123135802,2,1,politifact14776,16,Peter68De,20121222025411,833,1387,False
3676,934229952660164609,20171125011912,0,1,politifact14776,16,Savtasonia,20101128165701,54,427,False
3681,935237521302310914,20171127200255,2,1,politifact14776,16,CraigRozniecki,20130415200911,113633,113502,False
3703,938107221715636224,20171205180605,0,1,politifact14776,16,jennyfrky,20100219011913,5012,4411,False
3733,961365431054368768,20180207222554,0,1,politifact14776,16,IronFalcon77,20090508114938,949,582,False
3738,931994386505670656,20171118211552,3,1,politifact15355,17,cjsienna55,20110614162801,10999,11899,False
3760,932615795967893504,20171120142507,0,1,politifact15355,17,Odonata_Anon,20090311140336,9762,4820,False
3768,932697338937860096,20171120194908,3,3,politifact15355,17,Raynface,20130524125733,190,223,False
3769,932715240973897728,20171120210017,6,9,politifact15355,17,carole99897,20120717202511,17806,18151,False
3771,932767885545562112,20171121002928,1,2,politifact15355,17,brittswoo,20100628225547,1470,2138,False
3773,932809208323563520,20171121031340,0,1,politifact15355,17,CletusWingfield,20130103140611,567,1669,False
3778,932860019745230848,20171121063535,1,3,politifact15355,17,den2114,20100823145905,7676,5817,False
3784,933011915676188672,20171121163909,22,17,politifact15355,17,Brasilmagic,20090225035129,95390,56895,False
3789,933328532889063426,20171122133717,0,1,politifact15355,17,gaylahuckaby,20120307233859,4900,3847,False
3793,933696144554704897,20171123135802,2,1,politifact15355,17,Peter68De,20121222025411,833,1387,False
3796,934229952660164609,20171125011912,0,1,politifact15355,17,Savtasonia,20101128165701,54,427,False
3801,935237521302310914,20171127200255,2,1,politifact15355,17,CraigRozniecki,20130415200911,113633,113502,False
3823,938107221715636224,20171205180605,0,1,politifact15355,17,jennyfrky,20100219011913,5012,4411,False
3853,961365431054368768,20180207222554,0,1,politifact15355,17,IronFalcon77,20090508114938,949,582,False
3861,920287986637557761,20171017135848,3,4,politifact14664,18,drudgefeed,20090403202704,9017,5,False
3865,920288805420011520,20171017140204,233,264,politifact14664,18,DRUDGE_REPORT,20080506053447,1346354,2,False
3872,920289721296732161,20171017140542,1,1,politifact14664,18,debidevens,20110805160239,1756,2695,False
3876,920292005204279297,20171017141446,3,2,politifact14664,18,BledsoeChuck,20120322223204,34917,34645,False
3885,920294933445058560,20171017142625,0,1,politifact14664,18,drivn2xl,20090509144607,3726,3340,False
3892,920296414801989632,20171017143218,0,1,politifact14664,18,_Geeg_,20140420144015,3138,4976,False
3893,920296442895400962,20171017143224,1,1,politifact14664,18,jiggaz31,20090401045315,6418,5131,False
3896,920297789883539456,20171017143746,0,2,politifact14664,18,pir8gold,20090224195650,39339,36435,False
3902,920300574805057538,20171017144850,1,3,politifact14664,18,bakoff333,20130302161026,15785,16887,False
3911,920303455092187141,20171017150016,0,1,politifact14664,18,Ilium2001,20100911070741,1923,2520,False
3919,920305767885893633,20171017150928,1,1,politifact14664,18,4AmericanKat,20140307044517,35454,31704,False
3922,920306018772488193,20171017151027,2,4,politifact14664,18,TRUTHLOVERTOO,20130910121936,13836,14891,False
3929,920309095034490880,20171017152241,2,2,politifact14664,18,Michael_Yon,20090713180155,33785,826,False
3930,920309377692712960,20171017152348,243,304,politifact14664,18,KamVTV,20151023223220,179283,1682,True
3932,920309524409368576,20171017152423,1,2,politifact14664,18,garyinlv01,20150925024857,16416,17344,False
3936,920310275252932609,20171017152722,8,8,politifact14664,18,Snikk,20090419124833,19535,21630,False
3945,920312701565460480,20171017153701,0,1,politifact14664,18,snjtown,20160131143433,1711,446,False
3948,920314674280726530,20171017154451,5,7,politifact14664,18,aintnobarbie,20090525010509,27777,27224,False
3949,920314710980997120,20171017154500,2,3,politifact14664,18,ARedPillReport,20151208184723,71128,70178,False
3955,920316756169703424,20171017155307,2,2,politifact14664,18,ETTalkShow,20141127182445,122327,29940,False
3956,920317125264379904,20171017155435,2,3,politifact14664,18,captainalex11,20140912113744,447,754,False
3957,920317481838837760,20171017155600,1,1,politifact14664,18,SuzyQ_TxPatriot,20090428004947,16137,6349,False
3964,920318586870226945,20171017160024,771,936,politifact14664,18,carrieksada,20140610003613,115234,29567,False
3974,920322510930968576,20171017161600,0,3,politifact14664,18,auntiejul,20090610153528,8999,9897,False
3991,920327890662813696,20171017163722,4,11,politifact14664,18,jennifermcfarl4,20121216011412,16705,18376,False
3997,920331204263518209,20171017165032,3,1,politifact14664,18,NorCalCrush,20110312181355,10271,10861,False
3999,920332226893553664,20171017165436,2,4,politifact14664,18,trump_woman,20160410195511,5594,4170,False
4000,920332722136117248,20171017165634,5,6,politifact14664,18,ZigTj,20141023202629,29044,30086,False
4005,920333903986135045,20171017170116,5,6,politifact14664,18,ChamsPines,20131211013816,20193,19176,False
4006,920333908465549313,20171017170117,1,3,politifact14664,18,FreemarketSara,20150720165226,2978,786,False
4010,920335585646137344,20171017170757,16,26,politifact14664,18,SBelle1950,20100324153031,43033,38530,False
4013,920337029904392195,20171017171341,2,1,politifact14664,18,ColonialSerf,20121119002845,975,4190,False
4033,920349052730036231,20171017180128,0,1,politifact14664,18,Steve25mSteve,20140928145610,2348,3239,False
4035,920349247110819845,20171017180214,1,1,politifact14664,18,DebCharMac,20090325131611,5337,5852,False
4040,920350087707947008,20171017180534,1,1,politifact14664,18,retired9941,20090603181550,61473,61509,False
4047,920352608807804929,20171017181535,0,2,politifact14664,18,Kittens4milk,20160720135744,23702,22270,False
4049,920355979790761984,20171017182859,4,1,politifact14664,18,mccraw_birkie5,20140124004213,13032,13805,False
4051,920357693814079490,20171017183548,0,1,politifact14664,18,nolovetraveler,20120228041828,5993,1223,False
4053,920358268765007872,20171017183805,0,1,politifact14664,18,judykstreet,20090418200107,5333,5213,False
4056,920358669543407622,20171017183940,1,1,politifact14664,18,traderosco,20101129163417,170,1181,False
4065,920361631724404736,20171017185127,0,1,politifact14664,18,VirginiaBentz,20160128052807,7414,8096,False
4066,920362197758263296,20171017185342,0,1,politifact14664,18,SueCaro1,20110828232055,1128,775,False
4068,920365279170871296,20171017190556,0,1,politifact14664,18,darylrogers727,20140628063830,16816,16489,False
4069,920365935923306496,20171017190833,0,2,politifact14664,18,WaverSox,20130121070711,5457,2924,False
4071,920366792014532609,20171017191157,0,1,politifact14664,18,Wolf308,20100210023852,3757,3633,False
4074,920368788557705219,20171017191953,2,5,politifact14664,18,pink_lady56,20110502191057,48174,33336,False
4082,920373942510120961,20171017194022,1,1,politifact14664,18,SarahBo18687778,20170816193302,12969,14266,False
4086,920377488898789376,20171017195427,0,1,politifact14664,18,blin_denise,20161011232503,4,81,False
4093,920381210609586176,20171017200915,4,2,politifact14664,18,_Proud_American,20140329185215,64120,64076,False
4094,920382211483885568,20171017201313,16,18,politifact14664,18,OrlandCa1,20140429062319,3925,4991,False
4096,920383875280461824,20171017201950,1,1,politifact14664,18,NanalovesAub,20120212050216,4262,4812,False
4103,920386406437941248,20171017202953,0,2,politifact14664,18,JimWilemon,20110305201244,1285,1128,False
4106,920388240179261441,20171017203711,0,1,politifact14664,18,SurvivorMed,20141109231708,45568,42383,False
4109,920390832422825986,20171017204729,9,16,politifact14664,18,777Grace4USA,20160303002909,3572,3011,False
4111,920391310934032384,20171017204923,1,1,politifact14664,18,LuanaMacLac,20110526225331,16962,18687,False
4113,920392818996203526,20171017205522,0,2,politifact14664,18,NatasjaYonce,20090204023007,11142,5696,False
4114,920393272111124480,20171017205710,1,2,politifact14664,18,AngelOfficial,20090201155141,22345,20018,False
4115,920393837515649024,20171017205925,1,1,politifact14664,18,BevH111,20140926170328,3947,3478,False
4119,920395032837918721,20171017210410,1,1,politifact14664,18,suelynn7735,20090430034946,890,358,False
4120,920395641662173185,20171017210635,0,2,politifact14664,18,777Grace4USA,20160303002909,3572,3011,False
4122,920395704006299648,20171017210650,1,2,politifact14664,18,TruthTalkerUSA,20130925011847,10979,8691,False
4124,920396392165605377,20171017210934,0,1,politifact14664,18,OverTheMoonbat,20111219221507,13855,15129,False
4129,920398413375594497,20171017211736,3,4,politifact14664,18,truckster1,20090626005817,8193,9004,False
4130,920399049609621506,20171017212008,6,13,politifact14664,18,LavondaGalt,20130225174846,3053,4789,False
4137,920402132716662790,20171017213223,0,1,politifact14664,18,glennwa1,20090329153252,11603,12746,False
4139,920403174799712256,20171017213631,0,1,politifact14664,18,TheborderIzsafe,20140724021712,5535,5312,False
4149,920408590657171456,20171017215803,2,3,politifact14664,18,K1erry,20111122173010,25204,22653,False
4151,920409279688998914,20171017220047,0,1,politifact14664,18,SLYR123,20141021221206,3499,4759,False
4154,920410482112114690,20171017220533,0,1,politifact14664,18,zoombouse,20160324221700,15455,16035,False
4167,920421488062164992,20171017224918,1,1,politifact14664,18,HuckleberryBull,20091006140559,7428,7604,False
4168,920422453775540224,20171017225308,0,1,politifact14664,18,JackSutter,20140204210006,16181,16235,False
4169,920422475925667840,20171017225313,0,1,politifact14664,18,kaybuenoesyo,20120214222233,1798,912,False
4172,920425230920687616,20171017230410,1,2,politifact14664,18,WakeUpCanada1,20161104143517,7586,5331,False
4174,920426150782013440,20171017230749,2,2,politifact14664,18,harley_gernand,20151013160224,4309,3810,False
4175,920426580500815872,20171017230932,0,1,politifact14664,18,bribohan,20090806224024,6123,6233,False
4182,920431733492867073,20171017233000,5,8,politifact14664,18,gal_deplorable,20161016142548,31007,9244,False
4187,920435454234841090,20171017234447,2,2,politifact14664,18,PooberKitty,20160315035338,9063,5979,False
4191,920437213703282688,20171017235147,0,1,politifact14664,18,DianeHelp4pets,20160723002918,30867,31627,False
4195,920439719011463168,20171018000144,3,3,politifact14664,18,jan_applegate,20151109133605,34012,34431,False
4202,920442587957178368,20171018001308,1,1,politifact14664,18,cherry_blanche1,20140419192457,5263,5144,False
4203,920442795420086272,20171018001358,0,1,politifact14664,18,Reagan_Girl,20100809130940,24314,22278,False
4206,920445151465672704,20171018002319,0,2,politifact14664,18,Irish_in_LA,20091116221814,11611,11757,False
4207,920445348803497984,20171018002406,0,1,politifact14664,18,SuperDriver318,20111202141602,3106,3103,False
4209,920446397870096384,20171018002816,16,18,politifact14664,18,Pismo_B,20160924002412,58012,50778,False
4211,920447928854081536,20171018003421,3,9,politifact14664,18,baileyjer,20090125053931,70599,65662,False
4212,920448129580912641,20171018003509,2,2,politifact14664,18,LauraLeeBordas,20130310111851,25818,25790,False
4217,920452147275108352,20171018005107,1,3,politifact14664,18,DLasater_99362,20090207165245,8975,9479,False
4218,920452693751103489,20171018005318,2,2,politifact14664,18,Conservatexian,20121026011115,40039,44939,False
4223,920454847136231424,20171018010151,0,1,politifact14664,18,cindyknoxville,20170313042109,4109,4668,False
4227,920455446615511041,20171018010414,1,1,politifact14664,18,Godaiko2016,20170927014055,333,351,False
4234,920458057603305473,20171018011436,2,3,politifact14664,18,rnsr4u,20100706023852,9789,10688,False
4236,920459201025134594,20171018011909,4,7,politifact14664,18,RNRFlorida,20150113062129,17140,16051,False
4238,920462808223010816,20171018013329,24,26,politifact14664,18,Miss__MiMi__,20140205005227,53536,50431,False
4243,920467256471162880,20171018015110,8,10,politifact14664,18,JewhadiTM,20140423003348,70057,45751,False
4248,920470195554148353,20171018020250,1,1,politifact14664,18,ronwagn,20080921014442,4966,5675,False
4249,920471003850883072,20171018020603,0,1,politifact14664,18,NOGMOFO,20140901172806,759,1960,False
4252,920474652253634560,20171018022033,14,20,politifact14664,18,bestnaunieever,20160316211513,14231,13155,False
4253,920474932278042624,20171018022140,2,1,politifact14664,18,ihatethemedia,20090107024538,15348,10284,False
4254,920474958395998208,20171018022146,7,11,politifact14664,18,JessicaV_CIS,20131128013741,9054,593,False
4262,920480244825440257,20171018024246,4,6,politifact14664,18,karma1244,20150813024347,62271,66678,False
