id,source,target,created_at_source,created_at_target,news_id
6892,e1ais,1861_again,20160518031705,20161015234844,10
6893,e1ais,gapper53,20160518031705,20161016193243,10
6894,e1ais,marineshamus,20160518031705,20161017192459,10
6895,e1ais,sharon_monteith,20160518031705,20161018020852,10
6896,e1ais,rtoberl,20160518031705,20161102003859,10
6897,e1ais,artfantasystudi,20160518031705,20170213223740,10
6898,LeadStoriesCom,LeadStoriesCom,20160518033751,20160518040956,10
6899,LeadStoriesCom,rae_etrigan1701,20160518033751,20160518111551,10
6900,LeadStoriesCom,NC_Renegade,20160518033751,20160518125032,10
6901,LeadStoriesCom,DavidKatalenas,20160518033751,20160518143919,10
6902,LeadStoriesCom,hillx123,20160518033751,20160518152357,10
6903,LeadStoriesCom,DeeC748,20160518033751,20160518153815,10
6904,LeadStoriesCom,DanielisaFriend,20160518033751,20160518184649,10
6905,LeadStoriesCom,AK_VaporCharms,20160518033751,20160518195854,10
6906,LeadStoriesCom,AuntFannysPants,20160518033751,20160518211055,10
6907,LeadStoriesCom,donaldbroom,20160518033751,20160518212605,10
6908,LeadStoriesCom,catsokfine,20160518033751,20160519001337,10
6909,LeadStoriesCom,johneebegood2,20160518033751,20160519005858,10
6910,LeadStoriesCom,johneebegood2,20160518033751,20160519010937,10
6911,LeadStoriesCom,courtjestor922,20160518033751,20160519011143,10
6912,LeadStoriesCom,bapasphotos,20160518033751,20160519031006,10
6913,LeadStoriesCom,PatriciaAHenso1,20160518033751,20160519050931,10
6914,LeadStoriesCom,PatriciaAHenso1,20160518033751,20160519053608,10
6915,LeadStoriesCom,yojudenz,20160518033751,20160519074437,10
6916,LeadStoriesCom,JUPITER1776,20160518033751,20160520045407,10
6917,LeadStoriesCom,petiteprepper,20160518033751,20160520143721,10
6918,LeadStoriesCom,drivn2xl,20160518033751,20160520211709,10
6919,LeadStoriesCom,h2alphaomega,20160518033751,20160522005527,10
6920,LeadStoriesCom,GodsGrace57,20160518033751,20160522025814,10
6921,LeadStoriesCom,woodys3333,20160518033751,20160605195153,10
6922,LeadStoriesCom,sisterdawnmarie,20160518033751,20160607185420,10
6923,LeadStoriesCom,jeanOrlando5,20160518033751,20160613160352,10
6924,LeadStoriesCom,DeeC748,20160518033751,20160615150152,10
6925,LeadStoriesCom,Jules_2010,20160518033751,20160720221339,10
6926,LeadStoriesCom,DGolliday,20160518033751,20160722031748,10
6927,LeadStoriesCom,karen58Romans,20160518033751,20160722200229,10
6928,LeadStoriesCom,ErinSchulman,20160518033751,20160726000825,10
6929,LeadStoriesCom,AuntFannysPants,20160518033751,20160727000333,10
6930,LeadStoriesCom,Sue952,20160518033751,20160729184813,10
6931,LeadStoriesCom,Jules_2010,20160518033751,20160809011729,10
6932,LeadStoriesCom,CSNickel,20160518033751,20160809133418,10
6933,LeadStoriesCom,noscomunicamos_,20160518033751,20160814090339,10
6934,LeadStoriesCom,LaydiHD,20160518033751,20160818205524,10
6935,LeadStoriesCom,toppertaco,20160518033751,20160819171816,10
6936,LeadStoriesCom,woodywood143,20160518033751,20160902193329,10
6937,LeadStoriesCom,ZenaTweets2,20160518033751,20160927125513,10
6938,LeadStoriesCom,1861_again,20160518033751,20161015234844,10
6939,LeadStoriesCom,gapper53,20160518033751,20161016193243,10
6940,LeadStoriesCom,marineshamus,20160518033751,20161017192459,10
6941,LeadStoriesCom,sharon_monteith,20160518033751,20161018020852,10
6942,LeadStoriesCom,rtoberl,20160518033751,20161102003859,10
6943,LeadStoriesCom,artfantasystudi,20160518033751,20170213223740,10
6944,LeadStoriesCom,rae_etrigan1701,20160518040956,20160518111551,10
6945,LeadStoriesCom,NC_Renegade,20160518040956,20160518125032,10
6946,LeadStoriesCom,DavidKatalenas,20160518040956,20160518143919,10
6947,LeadStoriesCom,hillx123,20160518040956,20160518152357,10
6948,LeadStoriesCom,DeeC748,20160518040956,20160518153815,10
6949,LeadStoriesCom,DanielisaFriend,20160518040956,20160518184649,10
6950,LeadStoriesCom,AK_VaporCharms,20160518040956,20160518195854,10
6951,LeadStoriesCom,AuntFannysPants,20160518040956,20160518211055,10
6952,LeadStoriesCom,donaldbroom,20160518040956,20160518212605,10
6953,LeadStoriesCom,catsokfine,20160518040956,20160519001337,10
6954,LeadStoriesCom,johneebegood2,20160518040956,20160519005858,10
6955,LeadStoriesCom,johneebegood2,20160518040956,20160519010937,10
6956,LeadStoriesCom,courtjestor922,20160518040956,20160519011143,10
6957,LeadStoriesCom,bapasphotos,20160518040956,20160519031006,10
6958,LeadStoriesCom,PatriciaAHenso1,20160518040956,20160519050931,10
6959,LeadStoriesCom,PatriciaAHenso1,20160518040956,20160519053608,10
6960,LeadStoriesCom,yojudenz,20160518040956,20160519074437,10
6961,LeadStoriesCom,JUPITER1776,20160518040956,20160520045407,10
6962,LeadStoriesCom,petiteprepper,20160518040956,20160520143721,10
6963,LeadStoriesCom,drivn2xl,20160518040956,20160520211709,10
6964,LeadStoriesCom,h2alphaomega,20160518040956,20160522005527,10
6965,LeadStoriesCom,GodsGrace57,20160518040956,20160522025814,10
6966,LeadStoriesCom,woodys3333,20160518040956,20160605195153,10
6967,LeadStoriesCom,sisterdawnmarie,20160518040956,20160607185420,10
6968,LeadStoriesCom,jeanOrlando5,20160518040956,20160613160352,10
6969,LeadStoriesCom,DeeC748,20160518040956,20160615150152,10
6970,LeadStoriesCom,Jules_2010,20160518040956,20160720221339,10
6971,LeadStoriesCom,DGolliday,20160518040956,20160722031748,10
6972,LeadStoriesCom,karen58Romans,20160518040956,20160722200229,10
6973,LeadStoriesCom,ErinSchulman,20160518040956,20160726000825,10
6974,LeadStoriesCom,AuntFannysPants,20160518040956,20160727000333,10
6975,LeadStoriesCom,Sue952,20160518040956,20160729184813,10
6976,LeadStoriesCom,Jules_2010,20160518040956,20160809011729,10
6977,LeadStoriesCom,CSNickel,20160518040956,20160809133418,10
6978,LeadStoriesCom,noscomunicamos_,20160518040956,20160814090339,10
6979,LeadStoriesCom,LaydiHD,20160518040956,20160818205524,10
6980,LeadStoriesCom,toppertaco,20160518040956,20160819171816,10
6981,LeadStoriesCom,woodywood143,20160518040956,20160902193329,10
6982,LeadStoriesCom,ZenaTweets2,20160518040956,20160927125513,10
6983,LeadStoriesCom,1861_again,20160518040956,20161015234844,10
6984,LeadStoriesCom,gapper53,20160518040956,20161016193243,10
6985,LeadStoriesCom,marineshamus,20160518040956,20161017192459,10
6986,LeadStoriesCom,sharon_monteith,20160518040956,20161018020852,10
6987,LeadStoriesCom,rtoberl,20160518040956,20161102003859,10
6988,LeadStoriesCom,artfantasystudi,20160518040956,20170213223740,10
6989,rae_etrigan1701,NC_Renegade,20160518111551,20160518125032,10
6990,rae_etrigan1701,DavidKatalenas,20160518111551,20160518143919,10
6991,rae_etrigan1701,hillx123,20160518111551,20160518152357,10
6992,rae_etrigan1701,DeeC748,20160518111551,20160518153815,10
6993,rae_etrigan1701,DanielisaFriend,20160518111551,20160518184649,10
6994,rae_etrigan1701,AK_VaporCharms,20160518111551,20160518195854,10
6995,rae_etrigan1701,AuntFannysPants,20160518111551,20160518211055,10
6996,rae_etrigan1701,donaldbroom,20160518111551,20160518212605,10
6997,rae_etrigan1701,catsokfine,20160518111551,20160519001337,10
6998,rae_etrigan1701,johneebegood2,20160518111551,20160519005858,10
6999,rae_etrigan1701,johneebegood2,20160518111551,20160519010937,10
7000,rae_etrigan1701,courtjestor922,20160518111551,20160519011143,10
7001,rae_etrigan1701,bapasphotos,20160518111551,20160519031006,10
7002,rae_etrigan1701,PatriciaAHenso1,20160518111551,20160519050931,10
7003,rae_etrigan1701,PatriciaAHenso1,20160518111551,20160519053608,10
7004,rae_etrigan1701,yojudenz,20160518111551,20160519074437,10
7005,rae_etrigan1701,JUPITER1776,20160518111551,20160520045407,10
7006,rae_etrigan1701,petiteprepper,20160518111551,20160520143721,10
7007,rae_etrigan1701,drivn2xl,20160518111551,20160520211709,10
7008,rae_etrigan1701,h2alphaomega,20160518111551,20160522005527,10
7009,rae_etrigan1701,GodsGrace57,20160518111551,20160522025814,10
7010,rae_etrigan1701,woodys3333,20160518111551,20160605195153,10
7011,rae_etrigan1701,sisterdawnmarie,20160518111551,20160607185420,10
7012,rae_etrigan1701,jeanOrlando5,20160518111551,20160613160352,10
7013,rae_etrigan1701,DeeC748,20160518111551,20160615150152,10
7014,rae_etrigan1701,Jules_2010,20160518111551,20160720221339,10
7015,rae_etrigan1701,DGolliday,20160518111551,20160722031748,10
7016,rae_etrigan1701,karen58Romans,20160518111551,20160722200229,10
7017,rae_etrigan1701,ErinSchulman,20160518111551,20160726000825,10
7018,rae_etrigan1701,AuntFannysPants,20160518111551,20160727000333,10
7019,rae_etrigan1701,Sue952,20160518111551,20160729184813,10
7020,rae_etrigan1701,Jules_2010,20160518111551,20160809011729,10
7021,rae_etrigan1701,CSNickel,20160518111551,20160809133418,10
7022,rae_etrigan1701,noscomunicamos_,20160518111551,20160814090339,10
7023,rae_etrigan1701,LaydiHD,20160518111551,20160818205524,10
7024,rae_etrigan1701,toppertaco,20160518111551,20160819171816,10
7025,rae_etrigan1701,woodywood143,20160518111551,20160902193329,10
7026,rae_etrigan1701,ZenaTweets2,20160518111551,20160927125513,10
7027,rae_etrigan1701,1861_again,20160518111551,20161015234844,10
7028,rae_etrigan1701,gapper53,20160518111551,20161016193243,10
7029,rae_etrigan1701,marineshamus,20160518111551,20161017192459,10
7030,rae_etrigan1701,sharon_monteith,20160518111551,20161018020852,10
7031,rae_etrigan1701,rtoberl,20160518111551,20161102003859,10
7032,rae_etrigan1701,artfantasystudi,20160518111551,20170213223740,10
7033,NC_Renegade,DavidKatalenas,20160518125032,20160518143919,10
7034,NC_Renegade,hillx123,20160518125032,20160518152357,10
7035,NC_Renegade,DeeC748,20160518125032,20160518153815,10
7036,NC_Renegade,DanielisaFriend,20160518125032,20160518184649,10
7037,NC_Renegade,AK_VaporCharms,20160518125032,20160518195854,10
7038,NC_Renegade,AuntFannysPants,20160518125032,20160518211055,10
7039,NC_Renegade,donaldbroom,20160518125032,20160518212605,10
7040,NC_Renegade,catsokfine,20160518125032,20160519001337,10
7041,NC_Renegade,johneebegood2,20160518125032,20160519005858,10
7042,NC_Renegade,johneebegood2,20160518125032,20160519010937,10
7043,NC_Renegade,courtjestor922,20160518125032,20160519011143,10
7044,NC_Renegade,bapasphotos,20160518125032,20160519031006,10
7045,NC_Renegade,PatriciaAHenso1,20160518125032,20160519050931,10
7046,NC_Renegade,PatriciaAHenso1,20160518125032,20160519053608,10
7047,NC_Renegade,yojudenz,20160518125032,20160519074437,10
7048,NC_Renegade,JUPITER1776,20160518125032,20160520045407,10
7049,NC_Renegade,petiteprepper,20160518125032,20160520143721,10
7050,NC_Renegade,drivn2xl,20160518125032,20160520211709,10
7051,NC_Renegade,h2alphaomega,20160518125032,20160522005527,10
7052,NC_Renegade,GodsGrace57,20160518125032,20160522025814,10
7053,NC_Renegade,woodys3333,20160518125032,20160605195153,10
7054,NC_Renegade,sisterdawnmarie,20160518125032,20160607185420,10
7055,NC_Renegade,jeanOrlando5,20160518125032,20160613160352,10
7056,NC_Renegade,DeeC748,20160518125032,20160615150152,10
7057,NC_Renegade,Jules_2010,20160518125032,20160720221339,10
7058,NC_Renegade,DGolliday,20160518125032,20160722031748,10
7059,NC_Renegade,karen58Romans,20160518125032,20160722200229,10
7060,NC_Renegade,ErinSchulman,20160518125032,20160726000825,10
7061,NC_Renegade,AuntFannysPants,20160518125032,20160727000333,10
7062,NC_Renegade,Sue952,20160518125032,20160729184813,10
7063,NC_Renegade,Jules_2010,20160518125032,20160809011729,10
7064,NC_Renegade,CSNickel,20160518125032,20160809133418,10
7065,NC_Renegade,noscomunicamos_,20160518125032,20160814090339,10
7066,NC_Renegade,LaydiHD,20160518125032,20160818205524,10
7067,NC_Renegade,toppertaco,20160518125032,20160819171816,10
7068,NC_Renegade,woodywood143,20160518125032,20160902193329,10
7069,NC_Renegade,ZenaTweets2,20160518125032,20160927125513,10
7070,NC_Renegade,1861_again,20160518125032,20161015234844,10
7071,NC_Renegade,gapper53,20160518125032,20161016193243,10
7072,NC_Renegade,marineshamus,20160518125032,20161017192459,10
7073,NC_Renegade,sharon_monteith,20160518125032,20161018020852,10
7074,NC_Renegade,rtoberl,20160518125032,20161102003859,10
7075,NC_Renegade,artfantasystudi,20160518125032,20170213223740,10
7076,DavidKatalenas,hillx123,20160518143919,20160518152357,10
7077,DavidKatalenas,DeeC748,20160518143919,20160518153815,10
7078,DavidKatalenas,DanielisaFriend,20160518143919,20160518184649,10
7079,DavidKatalenas,AK_VaporCharms,20160518143919,20160518195854,10
7080,DavidKatalenas,AuntFannysPants,20160518143919,20160518211055,10
7081,DavidKatalenas,donaldbroom,20160518143919,20160518212605,10
7082,DavidKatalenas,catsokfine,20160518143919,20160519001337,10
7083,DavidKatalenas,johneebegood2,20160518143919,20160519005858,10
7084,DavidKatalenas,johneebegood2,20160518143919,20160519010937,10
7085,DavidKatalenas,courtjestor922,20160518143919,20160519011143,10
7086,DavidKatalenas,bapasphotos,20160518143919,20160519031006,10
7087,DavidKatalenas,PatriciaAHenso1,20160518143919,20160519050931,10
7088,DavidKatalenas,PatriciaAHenso1,20160518143919,20160519053608,10
7089,DavidKatalenas,yojudenz,20160518143919,20160519074437,10
7090,DavidKatalenas,JUPITER1776,20160518143919,20160520045407,10
7091,DavidKatalenas,petiteprepper,20160518143919,20160520143721,10
7092,DavidKatalenas,drivn2xl,20160518143919,20160520211709,10
7093,DavidKatalenas,h2alphaomega,20160518143919,20160522005527,10
7094,DavidKatalenas,GodsGrace57,20160518143919,20160522025814,10
7095,DavidKatalenas,woodys3333,20160518143919,20160605195153,10
7096,DavidKatalenas,sisterdawnmarie,20160518143919,20160607185420,10
7097,DavidKatalenas,jeanOrlando5,20160518143919,20160613160352,10
7098,DavidKatalenas,DeeC748,20160518143919,20160615150152,10
7099,DavidKatalenas,Jules_2010,20160518143919,20160720221339,10
7100,DavidKatalenas,DGolliday,20160518143919,20160722031748,10
7101,DavidKatalenas,karen58Romans,20160518143919,20160722200229,10
7102,DavidKatalenas,ErinSchulman,20160518143919,20160726000825,10
7103,DavidKatalenas,AuntFannysPants,20160518143919,20160727000333,10
7104,DavidKatalenas,Sue952,20160518143919,20160729184813,10
7105,DavidKatalenas,Jules_2010,20160518143919,20160809011729,10
7106,DavidKatalenas,CSNickel,20160518143919,20160809133418,10
7107,DavidKatalenas,noscomunicamos_,20160518143919,20160814090339,10
7108,DavidKatalenas,LaydiHD,20160518143919,20160818205524,10
7109,DavidKatalenas,toppertaco,20160518143919,20160819171816,10
7110,DavidKatalenas,woodywood143,20160518143919,20160902193329,10
7111,DavidKatalenas,ZenaTweets2,20160518143919,20160927125513,10
7112,DavidKatalenas,1861_again,20160518143919,20161015234844,10
7113,DavidKatalenas,gapper53,20160518143919,20161016193243,10
7114,DavidKatalenas,marineshamus,20160518143919,20161017192459,10
7115,DavidKatalenas,sharon_monteith,20160518143919,20161018020852,10
7116,DavidKatalenas,rtoberl,20160518143919,20161102003859,10
7117,DavidKatalenas,artfantasystudi,20160518143919,20170213223740,10
7118,hillx123,DeeC748,20160518152357,20160518153815,10
7119,hillx123,DanielisaFriend,20160518152357,20160518184649,10
7120,hillx123,AK_VaporCharms,20160518152357,20160518195854,10
7121,hillx123,AuntFannysPants,20160518152357,20160518211055,10
7122,hillx123,donaldbroom,20160518152357,20160518212605,10
7123,hillx123,catsokfine,20160518152357,20160519001337,10
7124,hillx123,johneebegood2,20160518152357,20160519005858,10
7125,hillx123,johneebegood2,20160518152357,20160519010937,10
7126,hillx123,courtjestor922,20160518152357,20160519011143,10
7127,hillx123,bapasphotos,20160518152357,20160519031006,10
7128,hillx123,PatriciaAHenso1,20160518152357,20160519050931,10
7129,hillx123,PatriciaAHenso1,20160518152357,20160519053608,10
7130,hillx123,yojudenz,20160518152357,20160519074437,10
7131,hillx123,JUPITER1776,20160518152357,20160520045407,10
7132,hillx123,petiteprepper,20160518152357,20160520143721,10
7133,hillx123,drivn2xl,20160518152357,20160520211709,10
7134,hillx123,h2alphaomega,20160518152357,20160522005527,10
7135,hillx123,GodsGrace57,20160518152357,20160522025814,10
7136,hillx123,woodys3333,20160518152357,20160605195153,10
7137,hillx123,sisterdawnmarie,20160518152357,20160607185420,10
7138,hillx123,jeanOrlando5,20160518152357,20160613160352,10
7139,hillx123,DeeC748,20160518152357,20160615150152,10
7140,hillx123,Jules_2010,20160518152357,20160720221339,10
7141,hillx123,DGolliday,20160518152357,20160722031748,10
7142,hillx123,karen58Romans,20160518152357,20160722200229,10
7143,hillx123,ErinSchulman,20160518152357,20160726000825,10
7144,hillx123,AuntFannysPants,20160518152357,20160727000333,10
7145,hillx123,Sue952,20160518152357,20160729184813,10
7146,hillx123,Jules_2010,20160518152357,20160809011729,10
7147,hillx123,CSNickel,20160518152357,20160809133418,10
7148,hillx123,noscomunicamos_,20160518152357,20160814090339,10
7149,hillx123,LaydiHD,20160518152357,20160818205524,10
7150,hillx123,toppertaco,20160518152357,20160819171816,10
7151,hillx123,woodywood143,20160518152357,20160902193329,10
7152,hillx123,ZenaTweets2,20160518152357,20160927125513,10
7153,hillx123,1861_again,20160518152357,20161015234844,10
7154,hillx123,gapper53,20160518152357,20161016193243,10
7155,hillx123,marineshamus,20160518152357,20161017192459,10
7156,hillx123,sharon_monteith,20160518152357,20161018020852,10
7157,hillx123,rtoberl,20160518152357,20161102003859,10
7158,hillx123,artfantasystudi,20160518152357,20170213223740,10
7159,DeeC748,DanielisaFriend,20160518153815,20160518184649,10
7160,DeeC748,AK_VaporCharms,20160518153815,20160518195854,10
7161,DeeC748,AuntFannysPants,20160518153815,20160518211055,10
7162,DeeC748,donaldbroom,20160518153815,20160518212605,10
7163,DeeC748,catsokfine,20160518153815,20160519001337,10
7164,DeeC748,johneebegood2,20160518153815,20160519005858,10
7165,DeeC748,johneebegood2,20160518153815,20160519010937,10
7166,DeeC748,courtjestor922,20160518153815,20160519011143,10
7167,DeeC748,bapasphotos,20160518153815,20160519031006,10
7168,DeeC748,PatriciaAHenso1,20160518153815,20160519050931,10
7169,DeeC748,PatriciaAHenso1,20160518153815,20160519053608,10
7170,DeeC748,yojudenz,20160518153815,20160519074437,10
7171,DeeC748,JUPITER1776,20160518153815,20160520045407,10
7172,DeeC748,petiteprepper,20160518153815,20160520143721,10
7173,DeeC748,drivn2xl,20160518153815,20160520211709,10
7174,DeeC748,h2alphaomega,20160518153815,20160522005527,10
7175,DeeC748,GodsGrace57,20160518153815,20160522025814,10
7176,DeeC748,woodys3333,20160518153815,20160605195153,10
7177,DeeC748,sisterdawnmarie,20160518153815,20160607185420,10
7178,DeeC748,jeanOrlando5,20160518153815,20160613160352,10
7179,DeeC748,DeeC748,20160518153815,20160615150152,10
7180,DeeC748,Jules_2010,20160518153815,20160720221339,10
7181,DeeC748,DGolliday,20160518153815,20160722031748,10
7182,DeeC748,karen58Romans,20160518153815,20160722200229,10
7183,DeeC748,ErinSchulman,20160518153815,20160726000825,10
7184,DeeC748,AuntFannysPants,20160518153815,20160727000333,10
7185,DeeC748,Sue952,20160518153815,20160729184813,10
7186,DeeC748,Jules_2010,20160518153815,20160809011729,10
7187,DeeC748,CSNickel,20160518153815,20160809133418,10
7188,DeeC748,noscomunicamos_,20160518153815,20160814090339,10
7189,DeeC748,LaydiHD,20160518153815,20160818205524,10
7190,DeeC748,toppertaco,20160518153815,20160819171816,10
7191,DeeC748,woodywood143,20160518153815,20160902193329,10
7192,DeeC748,ZenaTweets2,20160518153815,20160927125513,10
7193,DeeC748,1861_again,20160518153815,20161015234844,10
7194,DeeC748,gapper53,20160518153815,20161016193243,10
7195,DeeC748,marineshamus,20160518153815,20161017192459,10
7196,DeeC748,sharon_monteith,20160518153815,20161018020852,10
7197,DeeC748,rtoberl,20160518153815,20161102003859,10
7198,DeeC748,artfantasystudi,20160518153815,20170213223740,10
7199,DanielisaFriend,AK_VaporCharms,20160518184649,20160518195854,10
7200,DanielisaFriend,AuntFannysPants,20160518184649,20160518211055,10
7201,DanielisaFriend,donaldbroom,20160518184649,20160518212605,10
7202,DanielisaFriend,catsokfine,20160518184649,20160519001337,10
7203,DanielisaFriend,johneebegood2,20160518184649,20160519005858,10
7204,DanielisaFriend,johneebegood2,20160518184649,20160519010937,10
7205,DanielisaFriend,courtjestor922,20160518184649,20160519011143,10
7206,DanielisaFriend,bapasphotos,20160518184649,20160519031006,10
7207,DanielisaFriend,PatriciaAHenso1,20160518184649,20160519050931,10
7208,DanielisaFriend,PatriciaAHenso1,20160518184649,20160519053608,10
7209,DanielisaFriend,yojudenz,20160518184649,20160519074437,10
7210,DanielisaFriend,JUPITER1776,20160518184649,20160520045407,10
7211,DanielisaFriend,petiteprepper,20160518184649,20160520143721,10
7212,DanielisaFriend,drivn2xl,20160518184649,20160520211709,10
7213,DanielisaFriend,h2alphaomega,20160518184649,20160522005527,10
7214,DanielisaFriend,GodsGrace57,20160518184649,20160522025814,10
7215,DanielisaFriend,woodys3333,20160518184649,20160605195153,10
7216,DanielisaFriend,sisterdawnmarie,20160518184649,20160607185420,10
7217,DanielisaFriend,jeanOrlando5,20160518184649,20160613160352,10
7218,DanielisaFriend,DeeC748,20160518184649,20160615150152,10
7219,DanielisaFriend,Jules_2010,20160518184649,20160720221339,10
7220,DanielisaFriend,DGolliday,20160518184649,20160722031748,10
7221,DanielisaFriend,karen58Romans,20160518184649,20160722200229,10
7222,DanielisaFriend,ErinSchulman,20160518184649,20160726000825,10
7223,DanielisaFriend,AuntFannysPants,20160518184649,20160727000333,10
7224,DanielisaFriend,Sue952,20160518184649,20160729184813,10
7225,DanielisaFriend,Jules_2010,20160518184649,20160809011729,10
7226,DanielisaFriend,CSNickel,20160518184649,20160809133418,10
7227,DanielisaFriend,noscomunicamos_,20160518184649,20160814090339,10
7228,DanielisaFriend,LaydiHD,20160518184649,20160818205524,10
7229,DanielisaFriend,toppertaco,20160518184649,20160819171816,10
7230,DanielisaFriend,woodywood143,20160518184649,20160902193329,10
7231,DanielisaFriend,ZenaTweets2,20160518184649,20160927125513,10
7232,DanielisaFriend,1861_again,20160518184649,20161015234844,10
7233,DanielisaFriend,gapper53,20160518184649,20161016193243,10
7234,DanielisaFriend,marineshamus,20160518184649,20161017192459,10
7235,DanielisaFriend,sharon_monteith,20160518184649,20161018020852,10
7236,DanielisaFriend,rtoberl,20160518184649,20161102003859,10
7237,DanielisaFriend,artfantasystudi,20160518184649,20170213223740,10
7238,AK_VaporCharms,AuntFannysPants,20160518195854,20160518211055,10
7239,AK_VaporCharms,donaldbroom,20160518195854,20160518212605,10
7240,AK_VaporCharms,catsokfine,20160518195854,20160519001337,10
7241,AK_VaporCharms,johneebegood2,20160518195854,20160519005858,10
7242,AK_VaporCharms,johneebegood2,20160518195854,20160519010937,10
7243,AK_VaporCharms,courtjestor922,20160518195854,20160519011143,10
7244,AK_VaporCharms,bapasphotos,20160518195854,20160519031006,10
7245,AK_VaporCharms,PatriciaAHenso1,20160518195854,20160519050931,10
7246,AK_VaporCharms,PatriciaAHenso1,20160518195854,20160519053608,10
7247,AK_VaporCharms,yojudenz,20160518195854,20160519074437,10
7248,AK_VaporCharms,JUPITER1776,20160518195854,20160520045407,10
7249,AK_VaporCharms,petiteprepper,20160518195854,20160520143721,10
7250,AK_VaporCharms,drivn2xl,20160518195854,20160520211709,10
7251,AK_VaporCharms,h2alphaomega,20160518195854,20160522005527,10
7252,AK_VaporCharms,GodsGrace57,20160518195854,20160522025814,10
7253,AK_VaporCharms,woodys3333,20160518195854,20160605195153,10
7254,AK_VaporCharms,sisterdawnmarie,20160518195854,20160607185420,10
7255,AK_VaporCharms,jeanOrlando5,20160518195854,20160613160352,10
7256,AK_VaporCharms,DeeC748,20160518195854,20160615150152,10
7257,AK_VaporCharms,Jules_2010,20160518195854,20160720221339,10
7258,AK_VaporCharms,DGolliday,20160518195854,20160722031748,10
7259,AK_VaporCharms,karen58Romans,20160518195854,20160722200229,10
7260,AK_VaporCharms,ErinSchulman,20160518195854,20160726000825,10
7261,AK_VaporCharms,AuntFannysPants,20160518195854,20160727000333,10
7262,AK_VaporCharms,Sue952,20160518195854,20160729184813,10
7263,AK_VaporCharms,Jules_2010,20160518195854,20160809011729,10
7264,AK_VaporCharms,CSNickel,20160518195854,20160809133418,10
7265,AK_VaporCharms,noscomunicamos_,20160518195854,20160814090339,10
7266,AK_VaporCharms,LaydiHD,20160518195854,20160818205524,10
7267,AK_VaporCharms,toppertaco,20160518195854,20160819171816,10
7268,AK_VaporCharms,woodywood143,20160518195854,20160902193329,10
7269,AK_VaporCharms,ZenaTweets2,20160518195854,20160927125513,10
7270,AK_VaporCharms,1861_again,20160518195854,20161015234844,10
7271,AK_VaporCharms,gapper53,20160518195854,20161016193243,10
7272,AK_VaporCharms,marineshamus,20160518195854,20161017192459,10
7273,AK_VaporCharms,sharon_monteith,20160518195854,20161018020852,10
7274,AK_VaporCharms,rtoberl,20160518195854,20161102003859,10
7275,AK_VaporCharms,artfantasystudi,20160518195854,20170213223740,10
7276,AuntFannysPants,donaldbroom,20160518211055,20160518212605,10
7277,AuntFannysPants,catsokfine,20160518211055,20160519001337,10
7278,AuntFannysPants,johneebegood2,20160518211055,20160519005858,10
7279,AuntFannysPants,johneebegood2,20160518211055,20160519010937,10
7280,AuntFannysPants,courtjestor922,20160518211055,20160519011143,10
7281,AuntFannysPants,bapasphotos,20160518211055,20160519031006,10
7282,AuntFannysPants,PatriciaAHenso1,20160518211055,20160519050931,10
7283,AuntFannysPants,PatriciaAHenso1,20160518211055,20160519053608,10
7284,AuntFannysPants,yojudenz,20160518211055,20160519074437,10
7285,AuntFannysPants,JUPITER1776,20160518211055,20160520045407,10
7286,AuntFannysPants,petiteprepper,20160518211055,20160520143721,10
7287,AuntFannysPants,drivn2xl,20160518211055,20160520211709,10
7288,AuntFannysPants,h2alphaomega,20160518211055,20160522005527,10
7289,AuntFannysPants,GodsGrace57,20160518211055,20160522025814,10
7290,AuntFannysPants,woodys3333,20160518211055,20160605195153,10
7291,AuntFannysPants,sisterdawnmarie,20160518211055,20160607185420,10
7292,AuntFannysPants,jeanOrlando5,20160518211055,20160613160352,10
7293,AuntFannysPants,DeeC748,20160518211055,20160615150152,10
7294,AuntFannysPants,Jules_2010,20160518211055,20160720221339,10
7295,AuntFannysPants,DGolliday,20160518211055,20160722031748,10
7296,AuntFannysPants,karen58Romans,20160518211055,20160722200229,10
7297,AuntFannysPants,ErinSchulman,20160518211055,20160726000825,10
7298,AuntFannysPants,AuntFannysPants,20160518211055,20160727000333,10
7299,AuntFannysPants,Sue952,20160518211055,20160729184813,10
7300,AuntFannysPants,Jules_2010,20160518211055,20160809011729,10
7301,AuntFannysPants,CSNickel,20160518211055,20160809133418,10
7302,AuntFannysPants,noscomunicamos_,20160518211055,20160814090339,10
7303,AuntFannysPants,LaydiHD,20160518211055,20160818205524,10
7304,AuntFannysPants,toppertaco,20160518211055,20160819171816,10
7305,AuntFannysPants,woodywood143,20160518211055,20160902193329,10
7306,AuntFannysPants,ZenaTweets2,20160518211055,20160927125513,10
7307,AuntFannysPants,1861_again,20160518211055,20161015234844,10
7308,AuntFannysPants,gapper53,20160518211055,20161016193243,10
7309,AuntFannysPants,marineshamus,20160518211055,20161017192459,10
7310,AuntFannysPants,sharon_monteith,20160518211055,20161018020852,10
7311,AuntFannysPants,rtoberl,20160518211055,20161102003859,10
7312,AuntFannysPants,artfantasystudi,20160518211055,20170213223740,10
7313,donaldbroom,catsokfine,20160518212605,20160519001337,10
7314,donaldbroom,johneebegood2,20160518212605,20160519005858,10
7315,donaldbroom,johneebegood2,20160518212605,20160519010937,10
