number,tweet_ids,created_at,favorite_count,retweet_count,id_noticia,index,Id,user_created_at,followers,friends,verified
2055,880831143414726656,2017-06-30T16:51:24,1,3,politifact14328,8,SototG,20090605110324,19709,21314,False
2064,881163829987557376,2017-07-01T14:53:22,0,1,politifact14328,8,S_shine57,20121108062353,10678,10983,False
2077,881279603519746049,2017-07-01T22:33:25,1,1,politifact14328,8,ThomasTomg2001,20160923220641,1073,1664,False
2078,881282989031911429,2017-07-01T22:46:52,1,1,politifact14328,8,AlRobins2015,20160603221632,10979,11606,False
2090,881337221453934592,2017-07-02T02:22:22,3,4,politifact14328,8,TrumpKarin,20090314020701,15927,7779,False
2092,881345305429647360,2017-07-02T02:54:30,1,1,politifact14328,8,joeyyeo13,20101218203831,11681,12848,False
2097,881372760118878208,2017-07-02T04:43:35,2,3,politifact14328,8,satin_silkn,20160715004234,14945,14727,False
2121,881596831410421761,2017-07-02T19:33:58,0,5,politifact14328,8,Paul1958John,20140512184252,3631,4410,False
2122,881628040719208448,2017-07-02T21:37:59,13,14,politifact14328,8,heifer109,20090326012247,48261,41000,False
2147,883283659993866240,2017-07-07T11:16:49,2,1,politifact14328,8,fatcorm,20160802230920,15224,15278,False
2162,889998646833532929,2017-07-25T23:59:47,6,6,politifact14328,8,Kimdeerhunter,20160704154357,9394,9270,False
2164,891713908456570880,2017-07-30T17:35:37,3,1,politifact14328,8,SharronPettis,20160401192714,24,48,False
2168,894655469238853632,2017-08-07T20:24:20,1,3,politifact14328,8,rehfuss_dennis,20160724235939,5857,5094,False
2174,897857030186074112,2017-08-16T16:26:12,1,1,politifact14328,8,PaulStout10,20150724004506,4637,5034,False
2176,898540294144184321,2017-08-18T13:41:14,0,2,politifact14328,8,Citizenpundit12,20120717135332,2284,4567,False
2178,902182554165436416,2017-08-28T14:54:17,1,1,politifact14328,8,LoyaltyTrump,20150921034927,12063,11878,False
2189,903696138628472835,2017-09-01T19:08:43,3,3,politifact14328,8,Karek22,20090629061322,251,341,False
2192,904001950676533248,2017-09-02T15:23:55,1,2,politifact14328,8,baberu,20090614233148,10785,9475,False
2195,904113239197454336,2017-09-02T22:46:08,4,1,politifact14328,8,nousgnostic,20080831145359,10772,9374,False
2196,905316172714852352,2017-09-06T06:26:10,1,3,politifact14328,8,ForbidenSpeech,20111110043818,5114,5477,False
2198,911349745691578368,2017-09-22T22:01:26,2,2,politifact14328,8,gam9111,20141026143421,3732,4451,False
2199,732741826084397057,2016-05-18T01:17:19,1,2,politifact13775,9,TNROnline,20130314050700,2175,47,False
2207,732762449380675586,2016-05-18T02:39:16,2,4,politifact13775,9,tpb,20071119121548,127615,13896,False
2215,732771967049170945,2016-05-18T03:17:05,4,2,politifact13775,9,e1ais,20120831223551,15646,15816,False
2220,732777192652836864,2016-05-18T03:37:51,1,5,politifact13775,9,LeadStoriesCom,20150617153242,4175,3076,False
2225,732785265824178176,2016-05-18T04:09:56,0,4,politifact13775,9,LeadStoriesCom,20150617153242,4175,3076,False
2240,732892451568910336,2016-05-18T11:15:51,4,13,politifact13775,9,rae_etrigan1701,20130607144321,5767,5906,False
2246,732916277476347905,2016-05-18T12:50:32,1,1,politifact13775,9,NC_Renegade,20110308014846,841,754,False
2260,732943657066762240,2016-05-18T14:39:19,0,5,politifact13775,9,DavidKatalenas,20140228232543,4043,4711,False
2262,732954889404350464,2016-05-18T15:23:57,2,3,politifact13775,9,hillx123,20100127013649,3714,3453,False
2264,732958485130907648,2016-05-18T15:38:15,0,1,politifact13775,9,DeeC748,20101230151739,5443,5662,False
2285,733005941965119488,2016-05-18T18:46:49,0,1,politifact13775,9,DanielisaFriend,20130405044636,176,1022,False
2291,733024080236969985,2016-05-18T19:58:54,1,1,politifact13775,9,AK_VaporCharms,20151112163235,2832,3293,False
2293,733042204533358592,2016-05-18T21:10:55,2,2,politifact13775,9,AuntFannysPants,20160328184651,9770,10713,False
2295,733046023312957440,2016-05-18T21:26:05,3,29,politifact13775,9,donaldbroom,20090220194448,44178,42097,False
2304,733088183441862657,2016-05-19T00:13:37,2,3,politifact13775,9,catsokfine,20091111033212,715,933,False
2308,733099596038176770,2016-05-19T00:58:58,5,14,politifact13775,9,johneebegood2,20150821204754,4304,5185,False
2311,733102276693381120,2016-05-19T01:09:37,4,8,politifact13775,9,johneebegood2,20150821204754,4304,5185,False
2312,733102802885615616,2016-05-19T01:11:43,1,1,politifact13775,9,courtjestor922,20150622033213,1159,138,False
2317,733132597119705089,2016-05-19T03:10:06,1,9,politifact13775,9,bapasphotos,20110325032106,185,725,False
2323,733162646153756673,2016-05-19T05:09:31,1,1,politifact13775,9,PatriciaAHenso1,20151211061339,9451,6774,False
2326,733169348567670784,2016-05-19T05:36:08,0,1,politifact13775,9,PatriciaAHenso1,20151211061339,9451,6774,False
2327,733201680557211648,2016-05-19T07:44:37,0,1,politifact13775,9,yojudenz,20130513041018,23687,25165,False
2340,733521160298582017,2016-05-20T04:54:07,1,2,politifact13775,9,JUPITER1776,20120607003129,528,646,False
2345,733667934682251264,2016-05-20T14:37:21,1,1,politifact13775,9,petiteprepper,20121010230953,3864,2936,False
2347,733768548464525312,2016-05-20T21:17:09,0,1,politifact13775,9,drivn2xl,20090509144607,3726,3340,False
2354,734185874611568640,2016-05-22T00:55:27,0,2,politifact13775,9,h2alphaomega,20090425150212,1243,1165,False
2355,734216772186963968,2016-05-22T02:58:14,1,3,politifact13775,9,GodsGrace57,20130210192117,43967,6220,False
2373,739545296015740930,2016-06-05T19:51:53,0,2,politifact13775,9,woodys3333,20130321183916,9508,9661,False
2378,740255591399084034,2016-06-07T18:54:20,0,1,politifact13775,9,sisterdawnmarie,20130624191853,39402,12706,False
2381,742387018341044224,2016-06-13T16:03:52,0,3,politifact13775,9,jeanOrlando5,20150621134233,5740,6175,False
2383,743096190049222656,2016-06-15T15:01:52,1,1,politifact13775,9,DeeC748,20101230151739,5443,5662,False
2421,755888428739354625,2016-07-20T22:13:39,6,10,politifact13775,9,Jules_2010,20100126203308,2222,4873,False
2426,756327357187698689,2016-07-22T03:17:48,7,24,politifact13775,9,DGolliday,20120421014758,513,1455,False
2428,756580195876868101,2016-07-22T20:02:29,1,2,politifact13775,9,karen58Romans,20150725014351,11700,12243,False
2429,757729249696415744,2016-07-26T00:08:25,0,1,politifact13775,9,ErinSchulman,20120723092225,114,403,False
2432,758090413756469248,2016-07-27T00:03:33,1,2,politifact13775,9,AuntFannysPants,20160328184651,9770,10713,False
2436,759098219691405312,2016-07-29T18:48:13,0,1,politifact13775,9,Sue952,20120228041502,2094,2171,False
2454,762820058670305281,2016-08-09T01:17:29,0,1,politifact13775,9,Jules_2010,20100126203308,2222,4873,False
2455,763005485905809408,2016-08-09T13:34:18,0,1,politifact13775,9,CSNickel,20110913225151,97,201,False
2467,764749314895798272,2016-08-14T09:03:39,0,1,politifact13775,9,noscomunicamos_,20120803144525,515,7,False
2500,766377983275896832,2016-08-18T20:55:24,0,1,politifact13775,9,LaydiHD,20090328134105,26851,23426,False
2501,766685726993895424,2016-08-19T17:18:16,0,2,politifact13775,9,toppertaco,20090609193443,7804,7293,False
2527,771793185756549120,2016-09-02T19:33:29,1,1,politifact13775,9,woodywood143,20090929183920,8057,9057,False
2534,780752657891913728,2016-09-27T12:55:13,1,1,politifact13775,9,ZenaTweets2,20101215062255,11204,8170,False
2543,787440099608948737,2016-10-15T23:48:44,2,3,politifact13775,9,1861_again,20100202120100,3431,2585,False
2545,787738059471261696,2016-10-16T19:32:43,0,3,politifact13775,9,gapper53,20100228023849,8159,8077,False
2549,788098501775204353,2016-10-17T19:24:59,0,1,politifact13775,9,marineshamus,20151101012142,729,598,False
2554,788200139961823232,2016-10-18T02:08:52,0,1,politifact13775,9,sharon_monteith,20110528205524,3859,5000,False
2591,793613341545656320,2016-11-02T00:38:59,1,6,politifact13775,9,rtoberl,20090217142301,15733,17119,False
2604,831271148650381313,2017-02-13T22:37:40,0,2,politifact13775,9,artfantasystudi,20140708050659,2921,4361,False
2625,732741826084397057,2016-05-18T01:17:19,1,2,politifact14678,10,TNROnline,20130314050700,2175,47,False
2633,732762449380675586,2016-05-18T02:39:16,2,4,politifact14678,10,tpb,20071119121548,127615,13896,False
2641,732771967049170945,2016-05-18T03:17:05,4,2,politifact14678,10,e1ais,20120831223551,15647,15816,False
2646,732777192652836864,2016-05-18T03:37:51,1,5,politifact14678,10,LeadStoriesCom,20150617153242,4175,3076,False
2651,732785265824178176,2016-05-18T04:09:56,0,4,politifact14678,10,LeadStoriesCom,20150617153242,4175,3076,False
2666,732892451568910336,2016-05-18T11:15:51,4,13,politifact14678,10,rae_etrigan1701,20130607144321,5765,5905,False
2672,732916277476347905,2016-05-18T12:50:32,1,1,politifact14678,10,NC_Renegade,20110308014846,841,754,False
2686,732943657066762240,2016-05-18T14:39:19,0,5,politifact14678,10,DavidKatalenas,20140228232543,4043,4711,False
2688,732954889404350464,2016-05-18T15:23:57,2,3,politifact14678,10,hillx123,20100127013649,3714,3453,False
2690,732958485130907648,2016-05-18T15:38:15,0,1,politifact14678,10,DeeC748,20101230151739,5443,5662,False
2711,733005941965119488,2016-05-18T18:46:49,0,1,politifact14678,10,DanielisaFriend,20130405044636,176,1022,False
2717,733024080236969985,2016-05-18T19:58:54,1,1,politifact14678,10,AK_VaporCharms,20151112163235,2832,3293,False
2719,733042204533358592,2016-05-18T21:10:55,2,2,politifact14678,10,AuntFannysPants,20160328184651,9769,10713,False
2721,733046023312957440,2016-05-18T21:26:05,3,29,politifact14678,10,donaldbroom,20090220194448,44178,42097,False
2730,733088183441862657,2016-05-19T00:13:37,2,3,politifact14678,10,catsokfine,20091111033212,715,933,False
2734,733099596038176770,2016-05-19T00:58:58,5,14,politifact14678,10,johneebegood2,20150821204754,4304,5185,False
2737,733102276693381120,2016-05-19T01:09:37,4,8,politifact14678,10,johneebegood2,20150821204754,4304,5185,False
2738,733102802885615616,2016-05-19T01:11:43,1,1,politifact14678,10,courtjestor922,20150622033213,1159,138,False
2743,733132597119705089,2016-05-19T03:10:06,1,9,politifact14678,10,bapasphotos,20110325032106,185,725,False
2749,733162646153756673,2016-05-19T05:09:31,1,1,politifact14678,10,PatriciaAHenso1,20151211061339,9451,6774,False
2752,733169348567670784,2016-05-19T05:36:08,0,1,politifact14678,10,PatriciaAHenso1,20151211061339,9451,6774,False
2753,733201680557211648,2016-05-19T07:44:37,0,1,politifact14678,10,yojudenz,20130513041018,23686,25165,False
2766,733521160298582017,2016-05-20T04:54:07,1,2,politifact14678,10,JUPITER1776,20120607003129,528,646,False
2771,733667934682251264,2016-05-20T14:37:21,1,1,politifact14678,10,petiteprepper,20121010230953,3864,2936,False
2773,733768548464525312,2016-05-20T21:17:09,0,1,politifact14678,10,drivn2xl,20090509144607,3726,3340,False
2780,734185874611568640,2016-05-22T00:55:27,0,2,politifact14678,10,h2alphaomega,20090425150212,1243,1165,False
2781,734216772186963968,2016-05-22T02:58:14,1,3,politifact14678,10,GodsGrace57,20130210192117,43968,6220,False
2799,739545296015740930,2016-06-05T19:51:53,0,2,politifact14678,10,woodys3333,20130321183916,9508,9661,False
2804,740255591399084034,2016-06-07T18:54:20,0,1,politifact14678,10,sisterdawnmarie,20130624191853,39402,12706,False
2807,742387018341044224,2016-06-13T16:03:52,0,3,politifact14678,10,jeanOrlando5,20150621134233,5741,6176,False
2809,743096190049222656,2016-06-15T15:01:52,1,1,politifact14678,10,DeeC748,20101230151739,5443,5662,False
2847,755888428739354625,2016-07-20T22:13:39,6,10,politifact14678,10,Jules_2010,20100126203308,2222,4873,False
2852,756327357187698689,2016-07-22T03:17:48,7,24,politifact14678,10,DGolliday,20120421014758,513,1455,False
2854,756580195876868101,2016-07-22T20:02:29,1,2,politifact14678,10,karen58Romans,20150725014351,11700,12243,False
2855,757729249696415744,2016-07-26T00:08:25,0,1,politifact14678,10,ErinSchulman,20120723092225,114,403,False
2858,758090413756469248,2016-07-27T00:03:33,1,2,politifact14678,10,AuntFannysPants,20160328184651,9769,10713,False
2862,759098219691405312,2016-07-29T18:48:13,0,1,politifact14678,10,Sue952,20120228041502,2094,2171,False
2880,762820058670305281,2016-08-09T01:17:29,0,1,politifact14678,10,Jules_2010,20100126203308,2222,4873,False
2881,763005485905809408,2016-08-09T13:34:18,0,1,politifact14678,10,CSNickel,20110913225151,97,201,False
2893,764749314895798272,2016-08-14T09:03:39,0,1,politifact14678,10,noscomunicamos_,20120803144525,515,7,False
2926,766377983275896832,2016-08-18T20:55:24,0,1,politifact14678,10,LaydiHD,20090328134105,26851,23426,False
2927,766685726993895424,2016-08-19T17:18:16,0,2,politifact14678,10,toppertaco,20090609193443,7804,7293,False
2953,771793185756549120,2016-09-02T19:33:29,1,1,politifact14678,10,woodywood143,20090929183920,8057,9057,False
2960,780752657891913728,2016-09-27T12:55:13,1,1,politifact14678,10,ZenaTweets2,20101215062255,11204,8170,False
2969,787440099608948737,2016-10-15T23:48:44,2,3,politifact14678,10,1861_again,20100202120100,3431,2585,False
2971,787738059471261696,2016-10-16T19:32:43,0,3,politifact14678,10,gapper53,20100228023849,8159,8077,False
2975,788098501775204353,2016-10-17T19:24:59,0,1,politifact14678,10,marineshamus,20151101012142,729,598,False
2980,788200139961823232,2016-10-18T02:08:52,0,1,politifact14678,10,sharon_monteith,20110528205524,3859,5000,False
3017,793613341545656320,2016-11-02T00:38:59,1,6,politifact14678,10,rtoberl,20090217142301,15733,17119,False
3030,831271148650381313,2017-02-13T22:37:40,0,2,politifact14678,10,artfantasystudi,20140708050659,2921,4361,False
3051,732741826084397057,2016-05-18T01:17:19,1,2,politifact14394,11,TNROnline,20130314050700,2175,47,False
3059,732762449380675586,2016-05-18T02:39:16,2,4,politifact14394,11,tpb,20071119121548,127615,13896,False
3067,732771967049170945,2016-05-18T03:17:05,4,2,politifact14394,11,e1ais,20120831223551,15646,15816,False
3072,732777192652836864,2016-05-18T03:37:51,1,5,politifact14394,11,LeadStoriesCom,20150617153242,4175,3076,False
3077,732785265824178176,2016-05-18T04:09:56,0,4,politifact14394,11,LeadStoriesCom,20150617153242,4175,3076,False
3092,732892451568910336,2016-05-18T11:15:51,4,13,politifact14394,11,rae_etrigan1701,20130607144321,5765,5905,False
3098,732916277476347905,2016-05-18T12:50:32,1,1,politifact14394,11,NC_Renegade,20110308014846,841,754,False
3112,732943657066762240,2016-05-18T14:39:19,0,5,politifact14394,11,DavidKatalenas,20140228232543,4043,4711,False
3114,732954889404350464,2016-05-18T15:23:57,2,3,politifact14394,11,hillx123,20100127013649,3714,3453,False
3116,732958485130907648,2016-05-18T15:38:15,0,1,politifact14394,11,DeeC748,20101230151739,5443,5662,False
3137,733005941965119488,2016-05-18T18:46:49,0,1,politifact14394,11,DanielisaFriend,20130405044636,176,1022,False
3143,733024080236969985,2016-05-18T19:58:54,1,1,politifact14394,11,AK_VaporCharms,20151112163235,2832,3293,False
3145,733042204533358592,2016-05-18T21:10:55,2,2,politifact14394,11,AuntFannysPants,20160328184651,9769,10713,False
3147,733046023312957440,2016-05-18T21:26:05,3,29,politifact14394,11,donaldbroom,20090220194448,44179,42097,False
3156,733088183441862657,2016-05-19T00:13:37,2,3,politifact14394,11,catsokfine,20091111033212,715,933,False
3160,733099596038176770,2016-05-19T00:58:58,5,14,politifact14394,11,johneebegood2,20150821204754,4304,5185,False
3163,733102276693381120,2016-05-19T01:09:37,4,8,politifact14394,11,johneebegood2,20150821204754,4304,5185,False
3164,733102802885615616,2016-05-19T01:11:43,1,1,politifact14394,11,courtjestor922,20150622033213,1159,138,False
3169,733132597119705089,2016-05-19T03:10:06,1,9,politifact14394,11,bapasphotos,20110325032106,185,725,False
3175,733162646153756673,2016-05-19T05:09:31,1,1,politifact14394,11,PatriciaAHenso1,20151211061339,9452,6774,False
3178,733169348567670784,2016-05-19T05:36:08,0,1,politifact14394,11,PatriciaAHenso1,20151211061339,9452,6774,False
3179,733201680557211648,2016-05-19T07:44:37,0,1,politifact14394,11,yojudenz,20130513041018,23686,25165,False
3192,733521160298582017,2016-05-20T04:54:07,1,2,politifact14394,11,JUPITER1776,20120607003129,528,646,False
3197,733667934682251264,2016-05-20T14:37:21,1,1,politifact14394,11,petiteprepper,20121010230953,3864,2936,False
3199,733768548464525312,2016-05-20T21:17:09,0,1,politifact14394,11,drivn2xl,20090509144607,3726,3340,False
3206,734185874611568640,2016-05-22T00:55:27,0,2,politifact14394,11,h2alphaomega,20090425150212,1243,1165,False
3207,734216772186963968,2016-05-22T02:58:14,1,3,politifact14394,11,GodsGrace57,20130210192117,43968,6220,False
3225,739545296015740930,2016-06-05T19:51:53,0,2,politifact14394,11,woodys3333,20130321183916,9508,9661,False
3230,740255591399084034,2016-06-07T18:54:20,0,1,politifact14394,11,sisterdawnmarie,20130624191853,39402,12706,False
3233,742387018341044224,2016-06-13T16:03:52,0,3,politifact14394,11,jeanOrlando5,20150621134233,5741,6176,False
3235,743096190049222656,2016-06-15T15:01:52,1,1,politifact14394,11,DeeC748,20101230151739,5443,5662,False
3273,755888428739354625,2016-07-20T22:13:39,6,10,politifact14394,11,Jules_2010,20100126203308,2222,4873,False
3278,756327357187698689,2016-07-22T03:17:48,7,24,politifact14394,11,DGolliday,20120421014758,513,1455,False
3280,756580195876868101,2016-07-22T20:02:29,1,2,politifact14394,11,karen58Romans,20150725014351,11700,12243,False
3281,757729249696415744,2016-07-26T00:08:25,0,1,politifact14394,11,ErinSchulman,20120723092225,114,403,False
3284,758090413756469248,2016-07-27T00:03:33,1,2,politifact14394,11,AuntFannysPants,20160328184651,9769,10713,False
3288,759098219691405312,2016-07-29T18:48:13,0,1,politifact14394,11,Sue952,20120228041502,2095,2171,False
3306,762820058670305281,2016-08-09T01:17:29,0,1,politifact14394,11,Jules_2010,20100126203308,2222,4873,False
3307,763005485905809408,2016-08-09T13:34:18,0,1,politifact14394,11,CSNickel,20110913225151,97,201,False
3319,764749314895798272,2016-08-14T09:03:39,0,1,politifact14394,11,noscomunicamos_,20120803144525,515,7,False
3352,766377983275896832,2016-08-18T20:55:24,0,1,politifact14394,11,LaydiHD,20090328134105,26851,23426,False
3353,766685726993895424,2016-08-19T17:18:16,0,2,politifact14394,11,toppertaco,20090609193443,7804,7293,False
3379,771793185756549120,2016-09-02T19:33:29,1,1,politifact14394,11,woodywood143,20090929183920,8057,9057,False
3386,780752657891913728,2016-09-27T12:55:13,1,1,politifact14394,11,ZenaTweets2,20101215062255,11204,8170,False
3395,787440099608948737,2016-10-15T23:48:44,2,3,politifact14394,11,1861_again,20100202120100,3431,2585,False
3397,787738059471261696,2016-10-16T19:32:43,0,3,politifact14394,11,gapper53,20100228023849,8159,8077,False
3401,788098501775204353,2016-10-17T19:24:59,0,1,politifact14394,11,marineshamus,20151101012142,729,598,False
3406,788200139961823232,2016-10-18T02:08:52,0,1,politifact14394,11,sharon_monteith,20110528205524,3859,5000,False
3443,793613341545656320,2016-11-02T00:38:59,1,6,politifact14394,11,rtoberl,20090217142301,15733,17119,False
3456,831271148650381313,2017-02-13T22:37:40,0,2,politifact14394,11,artfantasystudi,20140708050659,2921,4361,False
3487,931210334408531975,2017-11-16T17:20:19,2,3,politifact14890,14,slo129,20081104183422,5749,6289,False
3489,935405176021749760,2017-11-28T07:09:07,0,1,politifact14890,14,JFS5150,20090309121215,156,280,False
3496,1019883580766457856,2018-07-19T09:56:08,1,3,politifact14890,14,Kinnondo,20140108124853,39,126,False
3498,1019923280168448001,2018-07-19T12:33:53,1,1,politifact14890,14,ThePhillyKBeast,20090317131918,407,700,False
3502,1019942376633262080,2018-07-19T13:49:46,1,1,politifact14890,14,randy08452819,20140222080142,193,761,False
3503,1019947618951204868,2018-07-19T14:10:36,2,1,politifact14890,14,Ettan1945,20130213102200,11995,12088,False
3510,1020103815708717061,2018-07-20T00:31:16,11,7,politifact14890,14,EnForcerDNI,20100504195539,5375,107,False
3516,1020631859494080512,2018-07-21T11:29:32,3,2,politifact14890,14,lawbarrett55,20160304234548,3722,4965,False
3522,1028651121395617792,2018-08-12T14:35:13,7,9,politifact14890,14,jenondelina,20140919001558,1131,1937,False
3524,1050963625077174272,2018-10-13T04:17:08,2,1,politifact14890,14,Patton_USA,20110314233425,1176,1866,False
3526,743493608490205184,2016-06-16T17:21:04,0,1,politifact14356,15,fromdae1,20150618192243,7804,7484,False
3529,743802284908249091,2016-06-17T13:47:38,0,1,politifact14356,15,crackenbob,20090325025103,14850,14271,False
3540,744541729555021824,2016-06-19T14:45:55,2,1,politifact14356,15,judymorris3,20111113171857,4505,4742,False
3541,744652653641109504,2016-06-19T22:06:42,0,3,politifact14356,15,hillx123,20100127013649,3714,3453,False
3544,744707925424234498,2016-06-20T01:46:20,0,1,politifact14356,15,Veteren1971,20141114052057,3393,4986,False
3549,744975925540851712,2016-06-20T19:31:16,0,1,politifact14356,15,Zeke311,20090716171859,8476,8779,False
3554,746269933122785280,2016-06-24T09:13:11,1,1,politifact14356,15,CutterDriftwood,20150729193544,169,136,False
3605,882230578627694593,2017-07-04T13:32:15,44,13,politifact14356,15,Brasilmagic,20090225035129,95390,56895,False
3610,889566964057858051,2017-07-24T19:24:26,16,11,politifact14356,15,PolitiFact,20070918150832,643693,8041,True
3618,931994386505670656,2017-11-18T21:15:52,3,1,politifact14776,16,cjsienna55,20110614162801,10999,11899,False
3640,932615795967893504,2017-11-20T14:25:07,0,1,politifact14776,16,Odonata_Anon,20090311140336,9762,4820,False
3648,932697338937860096,2017-11-20T19:49:08,3,3,politifact14776,16,Raynface,20130524125733,190,223,False
3649,932715240973897728,2017-11-20T21:00:17,6,9,politifact14776,16,carole99897,20120717202511,17806,18151,False
3651,932767885545562112,2017-11-21T00:29:28,1,2,politifact14776,16,brittswoo,20100628225547,1470,2138,False
3653,932809208323563520,2017-11-21T03:13:40,0,1,politifact14776,16,CletusWingfield,20130103140611,567,1669,False
3658,932860019745230848,2017-11-21T06:35:35,1,3,politifact14776,16,den2114,20100823145905,7676,5817,False
3664,933011915676188672,2017-11-21T16:39:09,22,17,politifact14776,16,Brasilmagic,20090225035129,95390,56895,False
3669,933328532889063426,2017-11-22T13:37:17,0,1,politifact14776,16,gaylahuckaby,20120307233859,4900,3847,False
3673,933696144554704897,2017-11-23T13:58:02,2,1,politifact14776,16,Peter68De,20121222025411,833,1387,False
3676,934229952660164609,2017-11-25T01:19:12,0,1,politifact14776,16,Savtasonia,20101128165701,54,427,False
3681,935237521302310914,2017-11-27T20:02:55,2,1,politifact14776,16,CraigRozniecki,20130415200911,113633,113502,False
3703,938107221715636224,2017-12-05T18:06:05,0,1,politifact14776,16,jennyfrky,20100219011913,5012,4411,False
3733,961365431054368768,2018-02-07T22:25:54,0,1,politifact14776,16,IronFalcon77,20090508114938,949,582,False
3738,931994386505670656,2017-11-18T21:15:52,3,1,politifact15355,17,cjsienna55,20110614162801,10999,11899,False
3760,932615795967893504,2017-11-20T14:25:07,0,1,politifact15355,17,Odonata_Anon,20090311140336,9762,4820,False
3768,932697338937860096,2017-11-20T19:49:08,3,3,politifact15355,17,Raynface,20130524125733,190,223,False
3769,932715240973897728,2017-11-20T21:00:17,6,9,politifact15355,17,carole99897,20120717202511,17806,18151,False
3771,932767885545562112,2017-11-21T00:29:28,1,2,politifact15355,17,brittswoo,20100628225547,1470,2138,False
3773,932809208323563520,2017-11-21T03:13:40,0,1,politifact15355,17,CletusWingfield,20130103140611,567,1669,False
3778,932860019745230848,2017-11-21T06:35:35,1,3,politifact15355,17,den2114,20100823145905,7676,5817,False
3784,933011915676188672,2017-11-21T16:39:09,22,17,politifact15355,17,Brasilmagic,20090225035129,95390,56895,False
3789,933328532889063426,2017-11-22T13:37:17,0,1,politifact15355,17,gaylahuckaby,20120307233859,4900,3847,False
3793,933696144554704897,2017-11-23T13:58:02,2,1,politifact15355,17,Peter68De,20121222025411,833,1387,False
3796,934229952660164609,2017-11-25T01:19:12,0,1,politifact15355,17,Savtasonia,20101128165701,54,427,False
3801,935237521302310914,2017-11-27T20:02:55,2,1,politifact15355,17,CraigRozniecki,20130415200911,113633,113502,False
3823,938107221715636224,2017-12-05T18:06:05,0,1,politifact15355,17,jennyfrky,20100219011913,5012,4411,False
3853,961365431054368768,2018-02-07T22:25:54,0,1,politifact15355,17,IronFalcon77,20090508114938,949,582,False
3861,920287986637557761,2017-10-17T13:58:48,3,4,politifact14664,18,drudgefeed,20090403202704,9017,5,False
3865,920288805420011520,2017-10-17T14:02:04,233,264,politifact14664,18,DRUDGE_REPORT,20080506053447,1346354,2,False
3872,920289721296732161,2017-10-17T14:05:42,1,1,politifact14664,18,debidevens,20110805160239,1756,2695,False
3876,920292005204279297,2017-10-17T14:14:46,3,2,politifact14664,18,BledsoeChuck,20120322223204,34917,34645,False
3885,920294933445058560,2017-10-17T14:26:25,0,1,politifact14664,18,drivn2xl,20090509144607,3726,3340,False
3892,920296414801989632,2017-10-17T14:32:18,0,1,politifact14664,18,_Geeg_,20140420144015,3138,4976,False
3893,920296442895400962,2017-10-17T14:32:24,1,1,politifact14664,18,jiggaz31,20090401045315,6418,5131,False
3896,920297789883539456,2017-10-17T14:37:46,0,2,politifact14664,18,pir8gold,20090224195650,39339,36435,False
3902,920300574805057538,2017-10-17T14:48:50,1,3,politifact14664,18,bakoff333,20130302161026,15785,16887,False
3911,920303455092187141,2017-10-17T15:00:16,0,1,politifact14664,18,Ilium2001,20100911070741,1923,2520,False
3919,920305767885893633,2017-10-17T15:09:28,1,1,politifact14664,18,4AmericanKat,20140307044517,35454,31704,False
3922,920306018772488193,2017-10-17T15:10:27,2,4,politifact14664,18,TRUTHLOVERTOO,20130910121936,13836,14891,False
3929,920309095034490880,2017-10-17T15:22:41,2,2,politifact14664,18,Michael_Yon,20090713180155,33785,826,False
3930,920309377692712960,2017-10-17T15:23:48,243,304,politifact14664,18,KamVTV,20151023223220,179283,1682,True
3932,920309524409368576,2017-10-17T15:24:23,1,2,politifact14664,18,garyinlv01,20150925024857,16416,17344,False
3936,920310275252932609,2017-10-17T15:27:22,8,8,politifact14664,18,Snikk,20090419124833,19535,21630,False
3945,920312701565460480,2017-10-17T15:37:01,0,1,politifact14664,18,snjtown,20160131143433,1711,446,False
3948,920314674280726530,2017-10-17T15:44:51,5,7,politifact14664,18,aintnobarbie,20090525010509,27777,27224,False
3949,920314710980997120,2017-10-17T15:45:00,2,3,politifact14664,18,ARedPillReport,20151208184723,71128,70178,False
3955,920316756169703424,2017-10-17T15:53:07,2,2,politifact14664,18,ETTalkShow,20141127182445,122327,29940,False
3956,920317125264379904,2017-10-17T15:54:35,2,3,politifact14664,18,captainalex11,20140912113744,447,754,False
3957,920317481838837760,2017-10-17T15:56:00,1,1,politifact14664,18,SuzyQ_TxPatriot,20090428004947,16137,6349,False
3964,920318586870226945,2017-10-17T16:00:24,771,936,politifact14664,18,carrieksada,20140610003613,115234,29567,False
3974,920322510930968576,2017-10-17T16:16:00,0,3,politifact14664,18,auntiejul,20090610153528,8999,9897,False
3991,920327890662813696,2017-10-17T16:37:22,4,11,politifact14664,18,jennifermcfarl4,20121216011412,16705,18376,False
3997,920331204263518209,2017-10-17T16:50:32,3,1,politifact14664,18,NorCalCrush,20110312181355,10271,10861,False
3999,920332226893553664,2017-10-17T16:54:36,2,4,politifact14664,18,trump_woman,20160410195511,5594,4170,False
4000,920332722136117248,2017-10-17T16:56:34,5,6,politifact14664,18,ZigTj,20141023202629,29044,30086,False
4005,920333903986135045,2017-10-17T17:01:16,5,6,politifact14664,18,ChamsPines,20131211013816,20193,19176,False
4006,920333908465549313,2017-10-17T17:01:17,1,3,politifact14664,18,FreemarketSara,20150720165226,2978,786,False
4010,920335585646137344,2017-10-17T17:07:57,16,26,politifact14664,18,SBelle1950,20100324153031,43033,38530,False
